pnid,MVIT,RVIT,XRVIT,MVIT5Y,RVIT5Y,TYP,Q1,Q1_1a1,Q1_1a2,Q1_1a3,Q2a1,Q2a2,Q2a3,Q2a_dk,Q2_1a1,Q2_1a2,Q2_1a3,ZQ2_31,ZQ2_32,ZQ2_33,ZQ2_34,Q2_3_직전_숙박일수,Q2_3_직후_숙박일수,MQ2_3_직전_숙박일수,MQ2_3_직후_숙박일수,Q2_3a2at,Q2_3a2bt,Q2_3a2ct,Q2_3a2dt,Q2_3a2et,Q2_3a3at,Q2_3a3bt,Q2_3a3ct,Q2_3a3dt,Q2_3a3et,Q2_3b2a,Q2_3b2b,Q2_3b2c,Q2_3b2d,Q2_3b2e,Q2_3b3a,Q2_3b3b,Q2_3b3c,Q2_3b3d,Q2_3b3e,Q3_1a1,Q3_1a2,Q3_1a3,Q3_2a1,Q3_2a2,Q3_2a3,Q4a1,Q4a2,Q4a3,Q4a_dk,Q4_1a1,Q4_1a2,Q4_1a3,Q4_2a1,Q4_2a2,Q4_2a3,Q4_2a_dk,Q5,Q5_1a01,Q5_1a02,Q5_1a03,Q5_1a04,Q5_1a05,Q5_1a06,Q5_1a07,Q5_1a08,Q5_1a09,Q5_1a10,Q5_1a_dk,Q6,MQ6_1R,Q6_1R,Q7A,Q7a_dk,Q7a2,Q7a3,Q7a4,Q7a5,Q7a6,Q7a7,Q7a8,MQ7_1,MQ7_1제외,MQ7_2,MQ7_1$15제외,MQ7_1제외$15제외,RQ7_1,RQ7_1제외,RQ7_2,RQ7_1$15제외,RQ7_1제외$15제외,Q8a01,Q8a02,Q8a03,Q8a04,Q8a05,Q8a06,Q8a07,Q8a08,Q8a09,Q8a10,Q8a11,Q8a12,Q8a13,Q8a14,Q8a15,Q8a16,Q8a17,Q8a18,Q8a19,Q8a20,Q8_1a1,Q8_1a2,Q8_1a3,Q9_1_1,Q9_1_2,Q9_1_3,Q9_1_4,Q9_1_5,Q9_2a01,Q9_2a02,Q9_2a03,Q9_2a04,Q9_2a05,Q9_2a06,Q9_2a07,Q9_2a08,Q9_2a09,Q9_2a10,Q9_2a11,Q9_2a12,Q9_2a13,Q9_2a14,Q9_2a15,Q9_2a16,Q9_2a17,KWON1,KWON2,KWON3,KWON4,KWON5,KWON6,KWON7,KWON8,KWONA1,KWONA2,KWONA3,KWONB1,KWONB2,M박HAP,M일HAP,M일HAP_61,R1일HAP,서울박TOT,경기박TOT,인천박TOT,강원박TOT,대전박TOT,충북박TOT,충남박TOT,세종박TOT,경북박TOT,경남박TOT,대구박TOT,울산박TOT,부산박TOT,광주박TOT,전북박TOT,전남박TOT,제주박TOT,서울일TOT,경기일TOT,인천일TOT,강원일TOT,대전일TOT,충북일TOT,충남일TOT,세종일TOT,경북일TOT,경남일TOT,대구일TOT,울산일TOT,부산일TOT,광주일TOT,전북일TOT,전남일TOT,제주일TOT,서울박60,경기박60,인천박60,강원박60,대전박60,충북박60,충남박60,세종박60,경북박60,경남박60,대구박60,울산박60,부산박60,광주박60,전북박60,전남박60,제주박60,서울일61,경기일61,인천일61,강원일61,대전일61,충북일61,충남일61,세종일61,경북일61,경남일61,대구일61,울산일61,부산일61,광주일61,전북일61,전남일61,제주일61,WQ9_5a01,WQ9_5a02,WQ9_5a03,WQ9_5a04,WQ9_5a05,WQ9_5a06,WQ9_5a07,WQ9_5a08,WQ9_5a09,WQ9_5a10,WQ9_5a11,WQ9_5a12,WQ9_5a13,WQ9_5a14,WQ9_5a15,WQ9_5a16,WQ9_5a17,Q9_5A1,Q9_5A2,Q9_5A3,Q9_5A4,Q9_5A5,Q9_5A6,Q9_5A7,Q9_5A8,Q9_5A9,호텔숙박,모텔숙박,콘도숙박,게스숙박,민박숙박,학교숙박,친척숙박,기타숙박,호텔숙박60,모텔숙박60,콘도숙박60,게스숙박60,민박숙박60,학교숙박60,친척숙박60,기타숙박60,총액1인TOT2,C총액1인TOT2,총액1인TOT_개별국제교통비제외2,C총액1인TOT_개별국제교통비제외2,MDAY전체TOT_RAW61,RDAY전체TOT_RAW61,MDAY전체_개별국제교통비제외61,RDAY전체_개별국제교통비제외61,MDAY개별대체61,MDAY에어대체61,MDAY단체대체61,RDAY개별대체61,RDAY에어대체61,RDAY단체대체61,MDAY개별대체_개별국제교통비제외61,MDAY에어대체_개별국제교통비제외61,MDAY단체대체_개별국제교통비제외61,RDAY개별대체_개별국제교통비제외61,RDAY에어대체_개별국제교통비제외61,RDAY단체대체_개별국제교통비제외61,여행사1인대체,가이드1인대체,숙박비1인대체,음식점1인대체,식음료1인대체,국제한국1인대체,국제국외1인대체,국제수상1인대체,한국한국1인대체,한국국외1인대체,한국수상1인대체,한국철도1인대체,한국도로1인대체,대여서1인대체,유류비1인대체,문화서1인대체,오락및1인대체,쇼핑비1인대체,데이터1인대체,치료및1인대체,미용서1인대체,기타비1인대체,단기투어상품1인대체,C여행사1인대체,C가이드1인대체,C숙박비1인대체,C음식점1인대체,C식음료1인대체,C국제한국1인대체,C국제국외1인대체,C국제수상1인대체,C한국한국1인대체,C한국국외1인대체,C한국수상1인대체,C한국철도1인대체,C한국도로1인대체,C대여서1인대체,C유류비1인대체,C문화서1인대체,C오락및1인대체,C쇼핑비1인대체,C데이터1인대체,C치료및1인대체,C미용서1인대체,C기타비1인대체,C단기투어상품1인대체,Q10_2a01,Q10_2a02,Q10_2a03,Q10_2a04,Q10_2a05,Q10_2a06,Q10_2a07,Q10_2a08,Q10_2a09,Q10_2a10,Q10_2a11,Q10_2a12,Q10_2a13,MQ10_2b01,MQ10_2b02,MQ10_2b03,MQ10_2b04,MQ10_2b05,MQ10_2b06,MQ10_2b07,MQ10_2b08,MQ10_2b09,MQ10_2b10,MQ10_2b11,MQ10_2b12,MQ10_2b13,Q10_3a1,Q10_3a2,Q10_3a3,Q11,Q12a01,Q12a02,Q12a03,Q12a04,Q12a05,Q12a06,Q12a07,Q12a08,Q12a09,Q12a10,Q12a11,Q12a12,Q12a13,Q12a14,Q12a15,Q12a16,Q12a17,Q12a18,Q12a19,Q12a20,Q12a21,Q12a22,Q12a23,Q12a24,Q12a25,Q12a26,Q12a27,Q13,Q14,D_MON,D_BUN,D_NAT,D_NAT2,D_SEX,D_AGE,D_MOK,D_NUM,D_GUB,weight1,weight2,weight3,weight4,weight
16676,3,3,5,6.0,2,1,3,,,,3,4,8,,2,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,6,,3,5,1,9,4,8,,2,1,,,,,,,,,,,2,,,2,,,,,,,7,,2,1,0,2,1,2,1,0,2,1,1,2,3,,,,,,,,,,,,,,,18,,,18,3,1,48501,,,,,,,,,,,7,,,,,,,,,,,,,,,5,,,,,2,,,2,3,4,4,2,,,,,,,3,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,,,,,,,,3,,,,,,,,3,,,,,,,,961.51,1,512.34,1,240.38,3,128.08,3,240.38,,,3,,,128.08,,,3,,,,0.00,210.55,140.37,21.05,0.00,449.17,0.00,0.00,0.00,0.00,0.00,35.09,0.00,0.00,0.00,0.00,105.27,0.00,0.00,0.00,0.00,0.00,,1,4,4,2,1,4,1,1,1,1,1,3,1,1,1,1,4,1,1,1,1,1,1,2,,,,,,,,,,,,50.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5,,,5,4,5,5,,,,,,,,,,,,,,5,3,5,4,5,4,5,5,5,5,,4,4,11,4,7,,1,3,3,3,1,,,,612.25,612.25
16677,1,1,,2.0,1,1,2,5,7,4,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,1,5,,,4,3,1,,7,3,1,,,,11,3,1,,,,,,,,,,,2,,,2,,,,,,6,,,4,3,0,4,3,3,3,0,3,3,1,2,,,,,,,,,,12,,,,,,,,,1,12,2,26508,,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,,2,,,2,3,4,4,2,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,3,,,,,,,,3,,,,,,,,797.37,1,536.39,1,199.34,3,134.10,3,199.34,,,3,,,134.10,,,3,,,,0.00,144.23,164.83,0.00,260.98,0.00,0.00,0.00,0.00,0.00,20.60,75.55,0.00,0.00,10.99,20.60,89.28,10.30,0.00,0.00,0.00,0.00,,1,3,4,1,4,1,1,1,1,1,2,3,1,1,2,2,3,2,1,1,1,1,,2,,4,,,,,,,,,,0.00,20.00,0.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4,3,,5,5,4,,,,,,,,,,5,,,,,5,5,5,4,5,5,5,9,5,5,,5,5,11,4,3,,1,2,2,1,1,,,,884.36,884.36
16678,1,1,,1.0,1,1,2,1,5,9,1,3,5,,1,7,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,1,4,3,4,1,,,3,1,5,9,8,,,4,,,,,,,,,,,99,2,,,1,1,,,,,,,,1,,,,,1,,,,,1,2,3,,5,6,7,,,10,,,,,,,,,,,10,6,,26508,,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,,2,,,2,7,8,8,3,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,7,,,,,,,,,,,7,,,,,,,,,7,,,,,,,,7,,961.51,1,498.98,1,120.19,3,62.37,2,120.19,,,3,,,62.37,,,2,,,,0.00,0.00,105.12,105.12,0.00,462.53,0.00,0.00,0.00,0.00,14.02,21.02,0.00,0.00,35.04,0.00,210.24,8.41,0.00,0.00,0.00,0.00,,1,1,4,4,1,4,1,1,1,1,2,2,1,1,3,1,4,2,1,1,1,1,1,2,,,5,6,,,,,,,,30.00,30.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7,8,3,5,4,4,5,,5,4,5,,,5,,,,,,,5,2,5,5,5,4,5,4,4,5,,5,5,11,4,7,,2,4,2,1,1,,,,600.31,600.31
16679,1,1,,1.0,1,3,1,4,10,,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,10,4,3,1,4,5,,3,4,1,,,,11,5,,,,,,,,,,,,,,,2,,,,,,,7,,16,15,0,16,15,3,3,0,3,3,1,,3,,5,,,,,,,,,,,,,,,,5,1,3,26513,,,,,,,,,,,,,,10,,,13,,,,,,,,,,6,,,,2,,,2,3,4,4,2,,,,,,,,,,1,,,2,,,,,,,,,,,,,,2,,,3,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,2,,,3,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,3,,,,,,,,3,,,,,,,,721.13,1,721.13,1,180.28,3,180.28,3,,,180.28,,,3,,,180.28,,,3,515.10,34.34,,20.60,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.09,0.00,0.00,0.00,0.00,,4,1,,2,1,,,,1,1,1,1,1,1,1,1,1,4,1,1,1,1,,,2,3,,,,,,9,,,,,0.00,25.00,50.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,6,3,1,4,4,,5,,4,,,,,,,,,,,,3,4,4,4,5,5,4,4,5,4,4,4,4,11,4,7,,1,5,1,1,3,,,,650.63,650.63
16680,1,1,,4.0,1,3,1,4,5,1,6,12,10,,8,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,4,1,3,1,2,4,,5,6,3,,,,11,5,,,,,,,,,,,,,,,2,,2,,4,5,,7,,29,28,4,25,24,3,3,3,3,3,1,2,3,,5,,7,,,10,,12,,,,,,,,,5,3,12,47053,,,,,,,,,,,,,9,,,,13,,,,,,,,,,6,,,,2,,,2,4,5,5,2,,,,,,,,,1,,,,3,,,,,,,,,,,,,2,,,,4,,,,,,,,,,,,,1,,,,3,,,,,,,,,,,,,2,,,,4,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,4,,,,,,,,4,,,,,,,,1263.60,2,1263.60,2,252.72,3,252.72,3,,,252.72,,,3,,,252.72,,,3,696.60,19.44,,22.68,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,486.00,38.88,0.00,0.00,0.00,,4,1,,2,1,,,,1,1,1,1,1,1,1,1,1,4,3,1,1,1,,,2,,4,,,7,,,,,,,0.00,40.00,0.00,20.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,7,6,5,4,4,5,4,,4,,4,,,5,,5,,,,,5,3,5,4,5,5,4,5,5,4,5,4,4,11,4,3,,1,4,1,1,3,,,,1003.36,1003.36
16681,1,1,,1.0,1,3,1,9,7,8,4,,,,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,5,3,10,2,1,3,,9,6,7,7,,,,5,,,,,,,,,,,,,,,2,,2,3,,5,,,,15,14,0,15,14,3,3,0,3,3,1,,3,,,,7,,,,,,,,,,,,,,3,1,7,26505,,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,,2,,,2,3,4,4,2,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,3,,,,,,,,3,,,,,,,,839.95,1,839.95,1,209.99,3,209.99,3,,,209.99,,,3,,,209.99,,,3,528.83,34.34,,20.60,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.77,8.93,0.00,27.47,0.00,,4,1,,2,1,,,,1,1,1,1,1,1,1,1,1,4,2,1,2,1,,1,2,,,5,,,,,,11,,,30.00,10.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,3,8,6,5,5,,5,,,,5,,,,,,,,,,5,5,4,4,5,5,5,5,5,5,5,5,5,11,4,7,,2,4,1,1,3,,,,600.31,600.31
16682,1,1,,2.0,1,3,1,10,8,7,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,7,1,5,10,1,2,6,,6,8,1,,,,11,5,,,,,,,,,,,,,,,2,,,,,,6,,,15,14,0,15,14,3,3,0,3,3,1,2,3,,5,6,7,,,,,,,,,,,,,,5,6,3,47051,,,,,,,,,,,,,9,,,,13,,,,,,,,,,6,,,,2,,,2,3,4,4,2,,,,,,,,,1,,,,2,,,,,,,,,,,,,2,,,,3,,,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,2,,,,3,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,3,,,,,,,,3,,,,,,,,769.21,1,769.21,1,192.30,3,192.30,3,,,192.30,,,3,,,192.30,,,3,549.44,34.34,,0.00,13.74,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.23,0.00,0.00,27.47,0.00,,4,1,,1,2,,,,1,1,1,1,1,1,1,1,1,4,1,1,2,1,,,2,3,4,,,,,,,,,,0.00,20.00,40.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6,3,8,5,5,5,5,,5,5,5,,,,,,,,,,5,4,5,5,5,5,5,5,5,5,5,5,5,11,4,7,,2,3,1,1,3,,,,651.56,651.56
16683,2,2,5,2.0,1,1,3,,,,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,5,2,4,,,,3,1,,,,,,,,,,,2,,,2,,,,,,,7,,2,1,0,2,1,2,1,0,2,1,1,,3,,,,,,,,,,,,,,,18,,,18,1,3,48514,,,,,,,,,,,,,,10,,,,,,,,,,,,,6,,,,2,,,2,2,3,3,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,2,,,,,,,,2,,,,,,,,793.25,1,480.22,1,264.42,3,160.07,3,264.42,,,3,,,160.07,,,3,,,,0.00,184.97,128.06,0.00,313.03,0.00,0.00,0.00,0.00,0.00,0.00,85.37,0.00,0.00,0.00,0.00,71.14,10.67,0.00,0.00,0.00,0.00,,1,3,4,1,4,1,1,1,1,1,1,3,1,1,1,1,3,2,1,1,1,1,,,,,,,,,9,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,1,,,4,4,,3,,,,,,,,,,,,,,4,4,5,5,5,5,4,4,4,4,,4,4,11,4,7,,1,3,3,2,1,,,,612.25,612.25
16684,1,1,,2.0,1,1,1,7,1,6,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,1,9,2,6,7,4,,,,,,,,11,6,1,,,,,,,,,,,1,0,0,2,,,,,,6,,,2,1,0,2,1,2,1,0,2,1,1,2,3,,5,,,,9,,,,,,,,,,,,5,3,1,11515,,,,,1,,,,,,,,,,,,13,,,,,1,,,,,6,,,,,3,1,2,6,7,7,2,3,,,,,,,,,,,,3,,,,,4,,,,,,,,,,,,4,,,,,3,,,,,,,,,,,,3,,,,,4,,,,,,,,,,,,4,,,,,4,,,,,,,,,,,,1,,,,,1,,,4,,,,,,3,,,3,,,,,3,,,3,,,,,1067.96,2,793.25,1,152.57,3,113.32,3,152.57,,,3,,,113.32,,,3,,,,0.00,206.04,192.30,27.47,0.00,274.72,0.00,0.00,0.00,0.00,82.42,103.02,0.00,0.00,0.00,0.00,171.70,10.30,0.00,0.00,0.00,0.00,,1,4,4,2,1,4,1,1,1,1,3,4,1,1,1,1,4,2,1,1,1,1,1,2,3,,5,,,,,,,,,30.00,10.00,30.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8,3,6,4,4,5,4,,4,,,,4,,,,,,,,5,4,3,4,4,4,4,5,5,4,4,4,4,11,4,6,,1,3,1,1,1,,,,819.09,819.09
16685,1,1,,2.0,1,1,1,8,6,4,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,13,3,7,4,1,6,4,,3,10,4,,,,11,5,1,,,,,,,,,,,2,,,2,,,,,,6,,,4,3,0,4,3,3,3,0,3,3,1,2,3,,,,,,,,,,13,,,,,,,,1,13,3,26508,,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,,2,,,2,3,4,4,2,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,3,,,,,,,,3,,,,,,,,887.34,1,578.28,1,221.83,3,144.57,3,221.83,,,3,,,144.57,,,3,,,,0.00,137.36,157.96,13.74,309.06,0.00,0.00,0.00,0.00,0.00,20.60,89.28,0.00,0.00,0.00,0.00,82.42,8.24,0.00,68.68,0.00,0.00,,1,3,4,2,4,1,1,1,1,1,2,3,1,1,1,1,3,2,1,3,1,1,,2,,,,,,8,,,11,,,0.00,20.00,0.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,20.00,0.00,0.00,2,3,6,5,5,5,5,,,,,,,,,,5,,,,5,4,4,5,5,4,4,4,4,5,,5,5,11,4,6,,2,4,1,1,1,,,,839.83,839.83
16687,1,1,,2.0,1,1,1,1,6,7,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,1,5,9,6,6,1,3,,10,4,7,2,,,,6,1,,,,,,,,,,,1,0,0,2,,,,,,6,,,2,1,0,2,1,2,1,0,2,1,1,2,3,,5,6,,,,,,,,,,,,,,,1,3,5,50500,,,,,,,,,,,,,,,,,13,,,,17,,,,,,6,,8,,2,,,2,6,7,7,2,,,,,,,,,,,,,3,,,,3,,,,,,,,,,,,,4,,,,4,,,,,,,,,,,,,3,,,,3,,,,,,,,,,,,,4,,,,4,,,,,,,,,,,,,1,,,,4,1,,,4,,,,,,3,,,3,,,,,3,,,3,,,,,3300.00,4,1500.00,2,471.43,4,214.29,3,471.43,,,4,,,214.29,,,3,,,,0.00,450.00,370.00,30.00,0.00,1800.00,0.00,0.00,0.00,0.00,30.00,200.00,0.00,0.00,20.00,40.00,300.00,0.00,0.00,0.00,60.00,0.00,,1,4,4,2,1,5,1,1,1,1,2,4,1,1,2,3,4,1,1,1,3,1,1,2,,,,6,,,,,,,,20.00,30.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,8,4,4,4,5,4,,3,4,,,,,,,,,,,5,4,4,5,5,4,4,4,5,4,4,4,4,11,4,4,,2,2,1,1,1,,,,693.19,693.19
16689,3,3,5,2.0,1,1,3,,,,,,,15,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,,,,,,,,,11,3,1,,,,,,,,,,,2,,,1,1,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,,,,18,,,18,1,,26505,,,,,,,,,,,,,,,,,13,,,,,,,,,,6,,,,2,,,2,4,5,5,2,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,4,,,,,,,,4,,,,,,,,2470.00,3,770.00,1,494.00,4,154.00,3,494.00,,,4,,,154.00,,,3,,,,0.00,450.00,200.00,0.00,1700.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,,1,4,4,1,4,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,3,3,,,,,,,,,,,,,,,,3,4,5,3,3,4,4,9,4,3,,4,3,11,4,97,,1,5,3,3,1,,,,902.44,902.44
16690,1,1,,2.0,1,3,1,9,7,1,5,,,,8,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,3,5,9,3,2,6,1,,1,10,,,,,11,5,,,,,,,,,,,,,,,2,,,,,,,7,,12,11,0,12,11,3,3,0,3,3,1,2,3,,,,7,,,,,,,,,,,,,,1,3,7,26508,,,,,,,,,,,,,,,,12,13,,,,,,,,,,6,,,,2,,,2,3,4,4,2,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,3,,,,,,,,3,,,,,,,,719.28,1,719.28,1,179.82,3,179.82,3,,,179.82,,,3,,,179.82,,,3,599.40,35.64,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.24,0.00,0.00,0.00,0.00,,4,1,,1,1,,,,1,1,1,1,1,1,1,1,1,3,1,1,1,1,,,2,,,,6,,,,,,,,0.00,60.00,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,6,,5,5,5,5,,,,5,,,,,,,,,,4,4,5,5,5,5,5,4,5,5,5,5,5,11,4,3,,2,4,1,1,3,,,,1041.12,1041.12
16691,3,3,5,2.0,1,3,1,5,10,8,4,,,,10,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,,5,9,1,2,6,1,,10,7,6,1,,,,6,,,,,,,,,,,,,,,2,,2,,,5,,,,18,17,0,18,17,3,3,0,3,3,1,,3,,5,6,7,,,,,,,,,,,,,,7,5,6,47051,,,,,,,,,,,,,9,,,,13,,,,,,,,,,6,,,,2,,,2,4,5,5,2,,,,,,,,,2,,,,2,,,,,,,,,,,,,3,,,,3,,,,,,,,,,,,,2,,,,2,,,,,,,,,,,,,3,,,,3,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,4,,,,,,,,4,,,,,,,,774.36,1,774.36,1,154.87,3,154.87,3,,,154.87,,,3,,,154.87,,,3,631.80,35.64,,0.00,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.92,0.00,0.00,0.00,0.00,,4,1,,1,1,,,,1,1,1,1,1,1,1,1,1,4,1,1,1,1,,,2,,,,6,,8,,,,,,0.00,30.00,0.00,0.00,0.00,40.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,2,3,1,4,4,,4,,5,4,4,,,,,,,,,,4,3,3,4,5,5,5,4,4,5,4,5,4,11,4,3,,1,4,1,3,3,,,,1003.36,1003.36
16692,1,1,,1.0,1,3,1,5,10,9,4,1,,,9,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,7,9,4,5,1,3,4,,10,5,7,,,,11,5,,,,,,,,,,,,,,,2,,,3,,5,,,,15,14,1,14,13,3,3,1,3,3,1,2,3,,,,7,,,,,,,,,,,,,,3,1,7,48505,,,,,,,,,,,,,,10,,,13,,,,,,,,,,6,,,,2,,,2,3,4,4,2,,,,,,,,,,1,,,2,,,,,,,,,,,,,,2,,,3,,,,,,,,,,,,,,1,,,2,,,,,,,,,,,,,,2,,,3,,,,,,,,,,,,,,1,,,1,,,,,1,,,,,,,,,3,,,,,,,,3,,,,,,,,797.04,1,797.04,1,199.26,3,199.26,3,,,199.26,,,3,,,199.26,,,3,573.48,35.64,,25.92,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,129.60,0.00,0.00,32.40,0.00,,4,1,,2,1,,,,1,1,1,1,1,1,1,1,1,4,1,1,3,1,,1,,3,,,6,,,,,,,,40.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3,8,6,5,5,4,5,,,,5,,,,,,,,,,5,5,5,5,5,5,4,5,5,5,5,5,5,11,4,3,,1,3,1,1,3,,,,1353.32,1353.32
16693,1,1,,1.0,1,3,1,10,7,5,12,,,,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,7,1,5,4,1,6,,,4,7,,,,,11,6,,,,,,,,,,,,,,,2,,,3,,5,,,,12,11,1,11,10,3,3,1,3,3,1,,3,,5,,7,,,,,,,,,,,,,,1,3,7,26503,,,,,,,,,,,,,9,,,12,13,,,,,,,,,,6,,,,2,,,2,4,5,5,2,,,,,,,,,1,,,0,3,,,,,,,,,,,,,2,,,1,4,,,,,,,,,,,,,1,,,0,3,,,,,,,,,,,,,2,,,1,4,,,,,,,,,,,,,1,,,,1,,,,,1,,,,,,,,,4,,,,,,,,4,,,,,,,,871.56,1,871.56,1,174.31,3,174.31,3,,,174.31,,,3,,,174.31,,,3,631.80,35.64,,97.20,0.00,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.28,9.72,0.00,25.92,0.00,,4,1,,3,1,,,,1,1,1,1,1,1,1,1,1,3,2,1,2,1,,1,2,,,,,,,,,11,,,50.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,4,3,,5,5,,5,,5,,5,,,,,,,,,,5,4,4,4,5,5,5,5,4,5,5,5,5,11,4,3,,2,2,1,1,3,,,,891.48,891.48
