IDX,Q1,RQ1,Q2_1,Q2_2A1,Q2_2A2,Q2_2A3,Q3A1,MQ3A1_60,RQ3A1,Q3A2,MQ3A2_61,RQ3A2,Q3B,Q4A01,Q4A02,Q4A03,Q4A04,Q4A05,Q4A06,Q4A07,Q4A08,Q4A09,Q4A10,Q4A11,Q4A12,Q4A13,Q4A14,Q4A15,Q4A16,Q4A17,Q4K01,Q4K02,Q4K03,Q4K04,Q4K05,Q4K06,Q4K07,Q4K08,MQ5_1T,CQ5_1T,DAY평균,RDAY평균,Q6,Q6_1,Q7A01,Q7A02,Q7A03,Q7A04,Q7A05,Q7A06,Q7A07,Q7A08,Q7A09,Q7A10,Q7A11,Q7A12,D_MON,D_BUN,D_NAT,D_SEX,D_AGE,D_MOK,D_NUM,D_ENT
1499.00,2,2.00,4,,,,120.00,,14,121.00,,13.00,1,1.00,2.00,,,,,,,,,,,,,,,,1,2,,,,,,,5387.40,6.00,,,5,2,1,2,3,10,14,,,,,,,,12.00,4.00,97.00,2.00,20.00,4.00,2.00,1.00
1500.00,3,3.00,3,,,,35.00,35.00,13,36.00,36.00,11.00,2,,,,,,,,,,,,,13.00,,,,,,,,,,6,,,6800.00,6.00,188.89,2.00,4,3,13,,,,,,,,,,,,12.00,4.00,97.00,1.00,50.00,3.00,3.00,2.00
1501.00,5,4.00,2,13,,,50.00,50.00,13,51.00,51.00,11.00,1,,,,4.00,,,,,,,,,,,,,,,,,4,,,,,1916.40,4.00,37.58,1.00,5,5,1,2,,,,,,,,,,,12.00,4.00,1.00,2.00,50.00,2.00,4.00,1.00
1502.00,2,2.00,3,,,,21.00,21.00,12,22.00,22.00,11.00,2,,,3.00,,,,,,,,,,,,,,,,,3,,,,,,3449.52,6.00,156.80,2.00,3,3,13,,,,,,,,,,,,12.00,4.00,1.00,1.00,40.00,3.00,2.00,2.00
1503.00,4,4.00,4,,,,364.00,,14,365.00,,13.00,,1.00,2.00,,4.00,,,,,,,,,13.00,,,,17.00,1,2,,4,,6,,8,,98.00,,,5,2,1,2,3,4,6,7,8,10,11,14,,,12.00,4.00,1.00,2.00,20.00,4.00,4.00,
1504.00,3,3.00,3,,,,60.00,60.00,14,61.00,,12.00,1,,,,,,,,,,10.00,,,,,,,,,,,,,6,,,6345.16,6.00,,,4,4,13,,,,,,,,,,,,12.00,4.00,12.00,1.00,40.00,3.00,3.00,1.00
1505.00,1,1.00,2,13,,,90.00,,14,91.00,,13.00,1,1.00,2.00,,,,,,,,,,,,,,,,1,2,,,,,,,3831.04,6.00,,,5,5,2,,,,,,,,,,,,12.00,4.00,97.00,2.00,30.00,2.00,1.00,1.00
1506.00,2,2.00,3,,,,45.00,45.00,13,46.00,46.00,11.00,1,,,,,,,,8.00,,,,,,,,,,,,,,5,,,,4669.08,6.00,101.50,2.00,3,3,13,,,,,,,,,,,,12.00,4.00,12.00,1.00,30.00,3.00,2.00,1.00
1507.00,2,2.00,4,,,,364.00,,14,365.00,,13.00,,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,,98.00,,,5,3,14,2,,,,,,,,,,,12.00,4.00,9.00,2.00,20.00,4.00,2.00,
1508.00,4,4.00,2,13,,,90.00,,14,91.00,,13.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,3000.00,5.00,,,5,5,2,,,,,,,,,,,,12.00,4.00,9.00,2.00,20.00,2.00,4.00,1.00
1509.00,1,1.00,2,13,,,100.00,,14,101.00,,13.00,1,,,,,,,,,,,,12.00,,,,,,,,,,,6,,,1773.22,4.00,,,5,5,2,,,,,,,,,,,,12.00,4.00,6.00,2.00,50.00,2.00,1.00,1.00
1510.00,1,1.00,4,,,,270.00,,14,271.00,,13.00,,1.00,,,4.00,,,,,,,,,13.00,,,,,1,,,4,,6,,,7979.50,6.00,,,5,4,2,4,5,11,14,,,,,,,,12.00,4.00,97.00,2.00,20.00,4.00,1.00,
1511.00,2,2.00,3,,,,60.00,60.00,14,61.00,,12.00,1,,,,,,,,,,10.00,,,,,,,,,,,,,6,,,6584.60,6.00,,,4,5,4,13,,,,,,,,,,,12.00,4.00,12.00,1.00,50.00,3.00,2.00,1.00
1512.00,1,1.00,3,,,,180.00,,14,181.00,,13.00,1,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,7700.00,6.00,,,4,4,2,6,13,,,,,,,,,,12.00,4.00,9.00,1.00,50.00,3.00,1.00,1.00
1513.00,1,1.00,3,,,,210.00,,14,211.00,,13.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,8500.00,6.00,,,4,5,1,13,,,,,,,,,,,12.00,4.00,9.00,1.00,30.00,3.00,1.00,1.00
1514.00,3,3.00,3,,,,4.00,4.00,4,5.00,5.00,5.00,2,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,3800.00,6.00,760.00,7.00,5,3,13,,,,,,,,,,,,12.00,4.00,9.00,1.00,40.00,3.00,3.00,2.00
1515.00,1,1.00,4,,,,120.00,,14,121.00,,13.00,1,1.00,,,,,,,,,,,,13.00,,,,,1,,,,,6,,,5000.00,6.00,,,5,5,2,3,4,5,6,10,11,12,14,,,,12.00,4.00,9.00,2.00,20.00,4.00,1.00,1.00
1516.00,1,1.00,3,,,,21.00,21.00,12,22.00,22.00,11.00,1,,2.00,,,,,,,,,,,,,,,17.00,,2,,,,,,8,3800.00,6.00,172.73,2.00,5,5,1,2,3,5,6,13,,,,,,,12.00,4.00,9.00,1.00,40.00,3.00,1.00,1.00
1517.00,1,1.00,3,,,,150.00,,14,151.00,,13.00,1,,,3.00,,,,,,,,,,13.00,,,,,,,3,,,6,,,6584.60,6.00,,,4,4,3,4,13,,,,,,,,,,12.00,4.00,13.00,1.00,30.00,3.00,1.00,1.00
1518.00,1,1.00,3,,,,180.00,,14,181.00,,13.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,8000.00,6.00,,,4,5,1,2,3,4,5,6,,,,,,,12.00,4.00,9.00,2.00,20.00,3.00,1.00,1.00
1519.00,8,4.00,3,,,,30.00,30.00,12,31.00,31.00,11.00,1,,2.00,,,,,,,,,,,13.00,,,,,,2,,,,6,,,3500.00,6.00,112.90,2.00,4,4,2,13,,,,,,,,,,,12.00,4.00,97.00,1.00,30.00,3.00,4.00,1.00
1520.00,1,1.00,2,1,3,4,150.00,,14,151.00,,13.00,1,1.00,,,,,,,,,,,,,,15.00,,,1,,,,,,7,,1507.24,4.00,,,5,5,1,2,4,5,9,,,,,,,,12.00,4.00,6.00,2.00,20.00,2.00,1.00,1.00
1521.00,2,2.00,3,,,,41.00,41.00,13,42.00,42.00,11.00,1,1.00,2.00,3.00,,,,,,,,,,,,,,,1,2,3,,,,,,,98.00,,,4,5,13,1,,,,,,,,,,,12.00,4.00,8.00,1.00,50.00,3.00,2.00,1.00
1522.00,10,4.00,3,,,,62.00,,14,63.00,,12.00,1,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,574.92,2.00,,,4,2,13,1,,,,,,,,,,,12.00,4.00,1.00,1.00,40.00,3.00,4.00,1.00
1523.00,3,3.00,2,13,,,150.00,,14,151.00,,13.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,2659.83,5.00,,,4,4,2,1,,,,,,,,,,,12.00,4.00,2.00,2.00,30.00,2.00,3.00,1.00
1524.00,5,4.00,4,,,,330.00,,14,331.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,,98.00,,,4,4,1,2,,,,,,,,,,,12.00,4.00,2.00,1.00,20.00,4.00,4.00,
1525.00,3,3.00,4,,,,59.00,59.00,13,60.00,60.00,11.00,1,,,,,,,,,,,11.00,,,,,,,,,,,,6,,,3655.20,6.00,60.92,1.00,5,4,14,1,,,,,,,,,,,12.00,4.00,2.00,1.00,30.00,4.00,3.00,1.00
1526.00,5,4.00,1,2,1,5,364.00,,14,365.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,,98.00,,,5,5,1,2,,,,,,,,,,,12.00,4.00,2.00,1.00,20.00,1.00,4.00,
1527.00,1,1.00,4,,,,90.00,,14,91.00,,13.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,1773.22,4.00,,,4,4,1,2,14,,,,,,,,,,12.00,4.00,2.00,1.00,20.00,4.00,1.00,1.00
1528.00,10,4.00,2,1,3,2,240.00,,14,241.00,,13.00,1,1.00,2.00,3.00,,,,,,,,,,,,,,,1,2,3,,,,,,761.50,2.00,,,4,4,3,1,,,,,,,,,,,12.00,4.00,2.00,1.00,40.00,2.00,4.00,1.00
1529.00,2,2.00,4,,,,270.00,,14,271.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,8866.11,6.00,,,5,4,1,2,3,10,12,14,,,,,,,12.00,4.00,2.00,1.00,20.00,4.00,2.00,
1530.00,6,4.00,2,13,,,330.00,,14,331.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,3546.45,6.00,,,5,4,1,,,,,,,,,,,,12.00,4.00,2.00,2.00,40.00,2.00,4.00,
1531.00,2,2.00,3,,,,32.00,32.00,13,33.00,33.00,11.00,1,,,,,,,,,,,,,,,15.00,,,,,,,,,7,,1437.30,3.00,43.55,1.00,3,3,1,2,13,,,,,,,,,,12.00,4.00,1.00,1.00,50.00,3.00,2.00,1.00
1532.00,50,4.00,3,,,,29.00,29.00,12,30.00,30.00,11.00,1,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,2874.60,5.00,95.82,1.00,4,4,1,13,,,,,,,,,,,12.00,4.00,1.00,1.00,40.00,3.00,4.00,1.00
1533.00,1,1.00,4,,,,90.00,,14,91.00,,13.00,1,,,,,,,,,,,,,,,15.00,,,,,,,,,7,,1979.90,4.00,,,5,5,2,5,1,14,,,,,,,,,12.00,4.00,2.00,1.00,20.00,4.00,1.00,1.00
1534.00,5,4.00,2,1,,,20.00,20.00,11,21.00,21.00,11.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,1773.22,4.00,84.44,1.00,5,4,1,,,,,,,,,,,,12.00,4.00,1.00,1.00,20.00,2.00,4.00,1.00
1535.00,10,4.00,2,1,2,,69.00,,14,70.00,,12.00,1,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,4433.06,6.00,,,5,5,2,1,,,,,,,,,,,12.00,4.00,2.00,1.00,30.00,2.00,4.00,1.00
1536.00,15,4.00,3,,,,79.00,,14,80.00,,12.00,1,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,3162.06,6.00,,,5,5,13,1,,,,,,,,,,,12.00,4.00,1.00,1.00,30.00,3.00,4.00,1.00
1537.00,1,1.00,3,,,,89.00,,14,90.00,,12.00,2,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,3591.60,6.00,,,5,5,1,13,,,,,,,,,,,12.00,4.00,12.00,1.00,60.00,3.00,1.00,2.00
1538.00,4,4.00,4,,,,90.00,,14,91.00,,13.00,1,1.00,2.00,,,,,7.00,,,,,,,,,,,1,2,,,5,,,,2741.40,5.00,,,5,4,2,1,14,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,4.00,1.00
1539.00,1,1.00,4,,,,90.00,,14,91.00,,13.00,1,,,,,,,,,,,,,,,15.00,,,,,,,,,7,,2284.50,5.00,,,5,5,2,1,14,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,1.00,1.00
1540.00,3,3.00,4,,,,90.00,,14,91.00,,13.00,1,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,7615.00,6.00,,,4,4,2,4,5,14,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,3.00,1.00
1541.00,5,4.00,4,,,,270.00,,14,271.00,,13.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,8866.11,6.00,,,4,4,2,1,14,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,4.00,1.00
1542.00,1,1.00,3,,,,60.00,60.00,14,61.00,,12.00,2,,,,,,,7.00,,,,,,,,,,,,,,,5,,,,1523.00,4.00,,,5,5,13,1,2,,,,,,,,,,12.00,4.00,2.00,1.00,30.00,3.00,1.00,2.00
1543.00,3,3.00,4,,,,180.00,,14,181.00,,13.00,1,,,,,,,,,,,,,13.00,,,,,,,,,,6,,,4569.00,6.00,,,4,4,14,1,2,3,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,3.00,1.00
1544.00,1,1.00,4,,,,364.00,,14,365.00,,13.00,,,,,,,,,,,,,,13.00,,,,,,,,,,6,,,,98.00,,,5,5,1,2,3,12,14,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,1.00,
1545.00,1,1.00,4,,,,300.00,,14,301.00,,13.00,,,,,,,,7.00,,,,,,,,,,,,,,,5,,,,,98.00,,,5,5,2,1,14,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,1.00,
1546.00,3,3.00,4,,,,300.00,,14,301.00,,13.00,,1.00,,,,,,,,,10.00,,,,,,,17.00,1,,,,,6,,8,,98.00,,,5,5,3,8,7,2,1,14,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,3.00,
1547.00,6,4.00,4,,,,330.00,,14,331.00,,13.00,,1.00,,,,,,,,,,,,,,,,17.00,1,,,,,,,8,,98.00,,,5,5,1,2,3,4,6,7,8,10,11,12,14,,12.00,4.00,2.00,2.00,20.00,4.00,4.00,
1548.00,2,2.00,4,,,,300.00,,14,301.00,,13.00,,1.00,,,,,,,,,,,,13.00,,,,,1,,,,,6,,,,98.00,,,4,4,1,3,14,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,2.00,
1549.00,6,4.00,4,,,,330.00,,14,331.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,,98.00,,,4,4,1,2,14,,,,,,,,,,12.00,4.00,2.00,1.00,20.00,4.00,4.00,
1550.00,5,4.00,2,13,,,90.00,,14,91.00,,13.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,2659.83,5.00,,,4,4,1,,,,,,,,,,,,12.00,4.00,2.00,1.00,40.00,2.00,4.00,1.00
1551.00,1,1.00,4,,,,150.00,,14,151.00,,13.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,2132.20,5.00,,,5,4,1,14,2,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,1.00,1.00
1552.00,1,1.00,4,,,,90.00,,14,91.00,,13.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,6092.00,6.00,,,4,4,14,2,1,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,1.00,1.00
1553.00,5,4.00,4,,,,120.00,,14,121.00,,13.00,1,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,,98.00,,,5,3,1,11,14,10,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,4.00,1.00
1554.00,3,3.00,4,,,,300.00,,14,301.00,,13.00,,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,,98.00,,,4,4,1,2,3,4,5,6,11,12,14,,,,12.00,4.00,2.00,2.00,20.00,4.00,3.00,
1555.00,10,4.00,3,,,,300.00,,14,301.00,,13.00,,1.00,2.00,3.00,,,,,,,,,,,,,,,1,2,3,,,,,,8866.11,6.00,,,5,4,13,1,2,14,,,,,,,,,12.00,4.00,2.00,2.00,20.00,3.00,4.00,
1556.00,2,2.00,4,,,,300.00,,14,301.00,,13.00,,1.00,,,,,,,,,10.00,,,,,,,,1,,,,,6,,,5319.67,6.00,,,5,4,1,2,3,12,14,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,2.00,
1557.00,5,4.00,4,,,,270.00,,14,271.00,,13.00,,,,,,,,,,,10.00,,,,,,,,,,,,,6,,,4433.06,6.00,,,5,5,1,2,6,12,3,14,,,,,,,12.00,4.00,2.00,1.00,20.00,4.00,4.00,
1558.00,4,4.00,4,,,,300.00,,14,301.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,,98.00,,,4,3,8,11,1,6,12,2,14,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,4.00,
1559.00,2,2.00,4,,,,300.00,,14,301.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,,98.00,,,4,4,2,8,14,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,2.00,
1560.00,6,4.00,4,,,,120.00,,14,121.00,,13.00,1,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,2659.83,5.00,,,4,4,14,1,,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,4.00,1.00
1561.00,4,4.00,4,,,,300.00,,14,301.00,,13.00,,,,,,,6.00,,,,,,,13.00,,,,,,,,,5,6,,,3350.60,6.00,,,4,4,1,3,2,14,,,,,,,,,12.00,4.00,2.00,1.00,20.00,4.00,4.00,
1562.00,4,4.00,3,,,,364.00,,14,365.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,,98.00,,,4,4,13,1,,,,,,,,,,,12.00,4.00,2.00,1.00,30.00,3.00,4.00,
1563.00,1,1.00,4,,,,120.00,,14,121.00,,13.00,1,,,,,,,,,,,11.00,,,,,,,,,,,,6,,,4876.36,6.00,,,4,2,1,14,,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,1.00,1.00
1564.00,5,4.00,4,,,,150.00,,14,151.00,,13.00,1,,2.00,,4.00,,,,,,,,,,,,,,,2,,4,,,,,5178.20,6.00,,,4,4,1,14,2,,,,,,,,,,12.00,4.00,2.00,1.00,20.00,4.00,4.00,1.00
1565.00,1,1.00,4,,,,120.00,,14,121.00,,13.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,4569.00,6.00,,,4,4,1,2,14,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,1.00,1.00
1566.00,6,4.00,4,,,,90.00,,14,91.00,,13.00,1,,,,,,,,,,,,,,,,16.00,,,,,,,,7,,2284.50,5.00,,,5,4,14,1,2,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,4.00,1.00
1567.00,6,4.00,4,,,,90.00,,14,91.00,,13.00,1,,,,,,,,,,,,,,,,16.00,,,,,,,,7,,2436.80,5.00,,,5,4,14,1,2,,,,,,,,,,12.00,4.00,2.00,1.00,20.00,4.00,4.00,1.00
1568.00,6,4.00,1,2,3,4,300.00,,14,301.00,,13.00,,1.00,,,,,,,,9.00,,,,,,,,,1,,,,,6,,,,98.00,,,4,4,1,2,3,4,6,,,,,,,,12.00,4.00,2.00,1.00,20.00,1.00,4.00,
1569.00,2,2.00,4,,,,270.00,,14,271.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,8334.15,6.00,,,4,4,14,2,4,,,,,,,,,,12.00,4.00,2.00,2.00,20.00,4.00,2.00,
1570.00,5,4.00,4,,,,270.00,,14,271.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,8422.81,6.00,,,4,4,1,14,2,,,,,,,,,,12.00,4.00,2.00,1.00,20.00,4.00,4.00,
1571.00,2,2.00,4,,,,270.00,,14,271.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,5330.50,6.00,,,5,4,14,2,1,4,5,,,,,,,,12.00,4.00,2.00,1.00,20.00,4.00,2.00,
1572.00,1,1.00,4,,,,90.00,,14,91.00,,13.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,,98.00,,,4,4,1,2,14,,,,,,,,,,12.00,4.00,2.00,1.00,20.00,4.00,1.00,1.00
1573.00,4,4.00,3,,,,89.00,,14,90.00,,12.00,1,,,,4.00,,,,,,,,,,,,,,,,,4,,,,,5025.90,6.00,,,4,4,13,1,,,,,,,,,,,12.00,4.00,2.00,1.00,30.00,3.00,4.00,1.00
1574.00,6,4.00,4,,,,270.00,,14,271.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,,98.00,,,4,4,1,2,3,5,7,10,11,14,,,,,12.00,4.00,2.00,2.00,20.00,4.00,4.00,
1575.00,1,1.00,3,,,,60.00,60.00,14,61.00,,12.00,2,,,,,,,,,,,,,13.00,,,,,,,,,,6,,,4569.00,6.00,,,5,4,13,1,3,,,,,,,,,,12.00,4.00,2.00,1.00,50.00,3.00,1.00,2.00
1576.00,5,4.00,3,,,,60.00,60.00,14,61.00,,12.00,1,1.00,,3.00,,,,,,,10.00,,,,,,,,1,,3,,,6,,,6206.28,6.00,,,3,3,13,,,,,,,,,,,,12.00,4.00,12.00,1.00,40.00,3.00,4.00,1.00
1577.00,3,3.00,3,,,,77.00,,14,78.00,,12.00,2,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,,98.00,,,5,5,13,,,,,,,,,,,,12.00,4.00,97.00,1.00,50.00,3.00,3.00,2.00
1578.00,1,1.00,3,,,,23.00,23.00,12,24.00,24.00,11.00,2,1.00,2.00,,,,,,,,,,,,,,,,1,2,,,,,,,7183.20,6.00,299.30,3.00,4,4,13,3,4,6,,,,,,,,,12.00,4.00,12.00,1.00,50.00,3.00,1.00,2.00
1579.00,20,4.00,2,13,,,29.00,29.00,12,30.00,30.00,11.00,1,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,10000.00,6.00,333.33,4.00,3,5,1,2,,,,,,,,,,,12.00,4.00,9.00,2.00,60.00,2.00,4.00,1.00
1580.00,2,2.00,3,,,,270.00,,14,271.00,,13.00,,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,4000.00,6.00,,,5,5,1,2,3,13,10,,,,,,,,12.00,4.00,15.00,1.00,20.00,3.00,2.00,
1581.00,2,2.00,3,,,,320.00,,14,321.00,,13.00,,1.00,,3.00,,,,,,,,,,,,,,,1,,3,,,,,,2659.83,5.00,,,5,5,2,13,11,,,,,,,,,,12.00,4.00,15.00,2.00,30.00,3.00,2.00,
1582.00,3,3.00,2,13,,,360.00,,14,361.00,,13.00,,,,,,,,,,,,,,,14.00,,16.00,,,,,,,,7,,2659.83,5.00,,,5,3,2,3,4,,,,,,,,,,12.00,4.00,15.00,2.00,60.00,2.00,3.00,
1583.00,15,4.00,3,,,,300.00,,14,301.00,,13.00,,1.00,2.00,3.00,4.00,5.00,,,,,,,,,,,,,1,2,3,4,5,,,,5000.00,6.00,,,5,5,2,13,10,,,,,,,,,,12.00,4.00,15.00,1.00,40.00,3.00,4.00,
1584.00,1,1.00,3,,,,12.00,12.00,11,13.00,13.00,11.00,2,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,5387.40,6.00,414.42,5.00,5,4,13,,,,,,,,,,,,12.00,4.00,97.00,1.00,30.00,3.00,1.00,2.00
1585.00,7,4.00,3,,,,42.00,42.00,13,43.00,43.00,11.00,1,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,5986.00,6.00,139.21,2.00,4,4,13,,,,,,,,,,,,12.00,4.00,12.00,1.00,30.00,3.00,4.00,1.00
1586.00,18,4.00,3,,,,50.00,50.00,13,51.00,51.00,11.00,2,1.00,2.00,,,,,,,,,,,,,,,,1,2,,,,,,,7781.80,6.00,152.58,2.00,4,4,13,,,,,,,,,,,,12.00,4.00,12.00,1.00,40.00,3.00,4.00,2.00
1587.00,3,3.00,3,,,,23.00,23.00,12,24.00,24.00,11.00,2,,,,,,,7.00,,,,,,,,,,,,,,,5,,,,2216.53,5.00,92.36,1.00,4,5,13,,,,,,,,,,,,12.00,4.00,12.00,1.00,30.00,3.00,3.00,2.00
1588.00,1,1.00,3,,,,21.00,21.00,12,22.00,22.00,11.00,2,,2.00,,,,,,,,,,,,,,,,,2,,,,,,,5986.00,6.00,272.09,3.00,5,5,13,,,,,,,,,,,,12.00,4.00,12.00,1.00,30.00,3.00,1.00,2.00
1589.00,1,1.00,4,,,,180.00,,14,181.00,,13.00,1,1.00,,3.00,,,,,,,,,,13.00,,,,,1,,3,,,6,,,8000.00,6.00,,,5,5,2,3,4,10,14,,,,,,,,12.00,4.00,8.00,2.00,20.00,4.00,1.00,1.00
1590.00,1,1.00,4,,,,120.00,,14,121.00,,13.00,1,1.00,,,,,,,,,,11.00,,13.00,14.00,,,,1,,,,,6,7,,4000.00,6.00,,,5,5,1,2,3,4,6,9,12,14,,,,,12.00,4.00,12.00,1.00,20.00,4.00,1.00,1.00
1591.00,1,1.00,4,,,,120.00,,14,121.00,,13.00,1,1.00,2.00,,4.00,,,,,9.00,,,,13.00,,15.00,,17.00,1,2,,4,,6,7,8,5986.00,6.00,,,4,5,1,2,3,4,9,10,14,5,6,7,8,,12.00,4.00,12.00,2.00,20.00,4.00,1.00,1.00
1592.00,1,1.00,4,,,,120.00,,14,121.00,,13.00,1,1.00,2.00,,4.00,,,,,9.00,,,,13.00,,,,,1,2,,4,,6,,,,98.00,,,5,5,2,3,4,6,7,8,10,11,14,,,,12.00,4.00,12.00,1.00,20.00,4.00,1.00,1.00
1593.00,2,2.00,3,,,,21.00,21.00,12,22.00,22.00,11.00,2,1.00,,,,,,7.00,,,,,,,,,,,1,,,,5,,,,3591.60,6.00,163.25,2.00,4,3,13,,,,,,,,,,,,12.00,4.00,97.00,1.00,40.00,3.00,2.00,2.00
1594.00,1,1.00,4,,,,300.00,,14,301.00,,13.00,,1.00,,,,,,,,,,,,,,15.00,,,1,,,,,,7,,,98.00,,,5,5,2,4,6,3,14,,,,,,,,12.00,4.00,12.00,1.00,20.00,4.00,1.00,
1595.00,1,1.00,4,,,,350.00,,14,351.00,,13.00,,1.00,2.00,,4.00,,,,,,,,,13.00,,15.00,,17.00,1,2,,4,,6,7,8,,98.00,,,5,5,2,3,4,5,6,14,,,,,,,12.00,4.00,12.00,2.00,20.00,4.00,1.00,
1596.00,7,4.00,3,,,,25.00,25.00,12,26.00,26.00,11.00,2,1.00,,,,5.00,,,,,,11.00,,,,,,,1,,,,5,6,,,7183.20,6.00,276.28,3.00,4,5,13,,,,,,,,,,,,12.00,4.00,12.00,1.00,60.00,3.00,4.00,2.00
1597.00,2,2.00,2,13,,,300.00,,14,301.00,,13.00,,,,,,,6.00,,,,,,12.00,,,,,,,,,,5,6,,,2659.83,5.00,,,5,5,2,3,,,,,,,,,,,12.00,4.00,97.00,2.00,60.00,2.00,2.00,
1598.00,1,1.00,3,,,,24.00,24.00,12,25.00,25.00,11.00,1,,,,,,,,,,,11.00,,,,,,,,,,,,6,,,10000.00,6.00,400.00,4.00,5,4,2,13,,,,,,,,,,,12.00,4.00,9.00,1.00,50.00,3.00,1.00,1.00
1599.00,35,4.00,3,,,,29.00,29.00,12,30.00,30.00,11.00,1,,,3.00,,,,,,,10.00,,,,,,,,,,3,,,6,,,5500.00,6.00,183.33,2.00,5,5,13,14,,,,,,,,,,,12.00,4.00,9.00,1.00,60.00,3.00,4.00,1.00
1600.00,1,1.00,4,,,,90.00,,14,91.00,,13.00,1,1.00,2.00,,,,,,,,,,,,,,,,1,2,,,,,,,6000.00,6.00,,,4,5,2,3,10,,,,,,,,,,12.00,4.00,9.00,2.00,20.00,4.00,1.00,1.00
1601.00,3,3.00,3,,,,13.00,13.00,11,14.00,14.00,11.00,2,,,,,,,,,,,,,,,,16.00,,,,,,,,7,,10000.00,6.00,714.29,7.00,5,5,13,,,,,,,,,,,,12.00,4.00,9.00,1.00,40.00,3.00,3.00,2.00
1602.00,2,2.00,3,,,,360.00,,14,361.00,,13.00,,1.00,,,,,,,,,,,,,,,,,1,,,,,,,,,98.00,,,5,5,2,4,10,11,13,,,,,,,,12.00,4.00,97.00,2.00,20.00,3.00,2.00,
1603.00,1,1.00,3,,,,60.00,60.00,14,61.00,,12.00,1,1.00,,3.00,,,,,,,,,,,,,,,1,,3,,,,,,8000.00,6.00,,,4,3,13,,,,,,,,,,,,12.00,4.00,97.00,1.00,30.00,3.00,1.00,1.00
