ID,D_AGE,AGE_NAME,IS_HALLYU,IS_FIT,IS_FAMILY,IS_SOLO,TOTAL_SPEND
12162,3.00,30대,1,1,0,0,4
12163,3.00,30대,1,1,0,0,4
12164,4.00,40대,0,0,0,0,4
12165,2.00,20대,1,1,0,1,5
12166,2.00,20대,1,1,0,0,5
12167,4.00,40대,1,1,0,0,4
12168,4.00,40대,1,1,0,0,4
12169,3.00,30대,0,1,1,0,5
12170,3.00,30대,1,0,0,1,5
12171,4.00,40대,1,1,0,0,5
12172,2.00,20대,1,0,0,0,4
12173,2.00,20대,0,1,0,1,5
12174,5.00,50대,1,0,0,0,5
12175,3.00,30대,0,0,1,0,5
12176,4.00,40대,0,1,0,0,5
12177,2.00,20대,1,1,0,0,5
12178,4.00,40대,1,1,0,0,4
12179,3.00,30대,0,0,0,0,5
12180,3.00,30대,1,1,0,0,5
12181,3.00,30대,0,0,1,0,4
12182,2.00,20대,0,0,1,0,5
12183,1.00,10대,0,1,0,0,5
12184,2.00,20대,0,0,1,0,5
12185,3.00,30대,0,1,0,0,4
12186,2.00,20대,0,0,0,0,5
12187,2.00,20대,1,1,0,0,5
12188,3.00,30대,1,1,0,0,5
12189,6.00,60대이상,1,1,0,0,5
12190,6.00,60대이상,1,1,0,0,5
12191,3.00,30대,1,1,0,0,5
12192,2.00,20대,1,1,0,1,5
12193,3.00,30대,1,1,0,0,5
12194,6.00,60대이상,0,1,0,0,4
12195,3.00,30대,1,1,0,0,5
12196,2.00,20대,0,0,0,0,5
12197,2.00,20대,1,1,0,0,5
12198,2.00,20대,0,1,0,0,5
12199,3.00,30대,1,1,0,1,4
12200,2.00,20대,0,0,1,0,5
12201,3.00,30대,0,1,0,0,5
12202,2.00,20대,0,1,1,0,4
12203,5.00,50대,1,1,0,0,5
12204,3.00,30대,1,1,0,0,5
12205,4.00,40대,0,1,0,0,4
12206,2.00,20대,1,1,1,0,5
12207,2.00,20대,0,1,0,0,5
12208,4.00,40대,0,1,0,0,5
12209,6.00,60대이상,0,1,0,0,5
12210,2.00,20대,0,1,0,0,5
12211,3.00,30대,0,1,0,0,5
12212,2.00,20대,0,1,0,0,5
12213,2.00,20대,1,1,0,0,4
12214,5.00,50대,1,1,0,0,5
12215,4.00,40대,0,1,0,0,5
12216,1.00,10대,1,1,0,0,5
12217,5.00,50대,1,1,0,0,5
12218,3.00,30대,1,1,0,0,4
12219,2.00,20대,0,0,1,0,4
12220,4.00,40대,0,0,1,0,4
12221,6.00,60대이상,0,1,0,0,5
12222,3.00,30대,0,1,0,0,5
12223,2.00,20대,0,0,1,0,5
12224,5.00,50대,1,1,0,0,5
12225,5.00,50대,0,1,0,0,5
12226,3.00,30대,0,1,0,0,5
12227,3.00,30대,0,0,1,0,5
12228,2.00,20대,0,1,0,0,5
12229,3.00,30대,0,0,1,0,5
12230,4.00,40대,0,1,0,0,4
12231,3.00,30대,1,1,0,0,5
12232,2.00,20대,0,1,0,0,5
12233,3.00,30대,1,0,0,0,5
12234,4.00,40대,0,1,0,0,5
12235,2.00,20대,0,0,0,1,5
12236,5.00,50대,1,1,0,0,5
12237,3.00,30대,1,1,0,0,5
12238,5.00,50대,1,1,0,0,5
12239,5.00,50대,1,1,0,0,5
12240,3.00,30대,0,1,1,0,5
12241,2.00,20대,0,0,0,0,5
12242,2.00,20대,0,0,1,0,5
12243,2.00,20대,1,0,0,0,5
12244,2.00,20대,1,0,1,0,4
12245,2.00,20대,0,1,1,0,5
12246,2.00,20대,0,0,1,0,5
12247,3.00,30대,0,1,0,0,4
12248,2.00,20대,0,0,0,0,4
12249,3.00,30대,0,0,0,1,5
12250,2.00,20대,0,0,0,1,5
12251,5.00,50대,1,1,0,0,5
12252,2.00,20대,1,1,0,0,5
12253,4.00,40대,0,1,0,0,5
12254,2.00,20대,0,1,0,0,5
12255,2.00,20대,0,1,0,0,5
12256,2.00,20대,1,1,0,0,5
12257,3.00,30대,0,0,1,0,5
12258,2.00,20대,1,0,0,0,5
12259,4.00,40대,1,1,0,0,4
12260,3.00,30대,0,1,0,0,5
12261,2.00,20대,0,1,1,0,4
12262,2.00,20대,1,1,1,0,5
12263,2.00,20대,1,1,0,0,5
12264,2.00,20대,1,1,0,0,5
12265,3.00,30대,0,1,0,0,5
12266,2.00,20대,1,1,0,0,5
12267,3.00,30대,1,1,0,0,5
12268,2.00,20대,1,1,1,0,5
12269,4.00,40대,1,1,1,0,5
12270,2.00,20대,1,1,0,0,5
12271,2.00,20대,1,1,0,0,5
12272,2.00,20대,1,1,0,0,5
12273,2.00,20대,1,1,0,0,5
12274,2.00,20대,0,1,0,0,5
12275,2.00,20대,0,0,0,0,5
12276,2.00,20대,1,1,0,0,4
12277,2.00,20대,0,0,1,0,5
12278,3.00,30대,0,0,0,1,5
12279,4.00,40대,1,1,0,0,5
12280,4.00,40대,0,1,0,0,5
12281,3.00,30대,1,1,0,0,5
12282,4.00,40대,1,0,0,0,5
12283,3.00,30대,1,0,0,0,5
12284,2.00,20대,0,1,1,0,5
12285,2.00,20대,1,1,0,0,5
12286,2.00,20대,1,1,0,0,5
12287,3.00,30대,0,1,0,0,5
12288,3.00,30대,1,1,0,0,5
12289,2.00,20대,1,1,0,0,4
12290,2.00,20대,1,0,0,1,5
12291,2.00,20대,1,1,0,0,4
12292,3.00,30대,1,1,0,0,5
12293,4.00,40대,0,1,0,0,5
12294,4.00,40대,0,0,0,0,4
12295,2.00,20대,0,1,0,0,4
12296,3.00,30대,1,1,0,1,5
12297,2.00,20대,0,1,0,0,4
12298,3.00,30대,0,0,0,0,4
12299,2.00,20대,1,1,0,0,4
12300,5.00,50대,1,0,0,1,5
12301,2.00,20대,0,0,0,0,4
12302,2.00,20대,0,1,0,0,4
12303,3.00,30대,1,1,0,0,5
12304,5.00,50대,1,1,0,0,5
12305,4.00,40대,1,0,0,0,5
12306,3.00,30대,1,1,1,0,4
12307,3.00,30대,0,1,1,0,5
12308,4.00,40대,0,1,1,0,4
12309,2.00,20대,1,1,0,0,4
12310,3.00,30대,0,1,0,1,4
12311,2.00,20대,0,1,1,0,4
12312,3.00,30대,1,1,0,1,5
12313,3.00,30대,0,1,0,0,4
12314,2.00,20대,1,1,0,0,5
12315,4.00,40대,1,0,0,0,4
12316,5.00,50대,0,1,1,0,4
12317,6.00,60대이상,1,1,0,0,5
12318,2.00,20대,1,1,0,0,4
12319,2.00,20대,0,1,0,1,5
12320,3.00,30대,1,1,0,0,4
12321,3.00,30대,1,0,0,0,5
12322,4.00,40대,1,1,0,0,4
12323,3.00,30대,1,1,0,0,5
12324,2.00,20대,0,1,0,1,5
12325,1.00,10대,1,1,0,0,5
12326,5.00,50대,1,1,1,0,5
12327,2.00,20대,1,1,0,0,3
12328,3.00,30대,1,0,1,0,4
12329,2.00,20대,1,0,0,0,4
12330,2.00,20대,0,1,0,0,5
12331,5.00,50대,1,0,0,0,5
12332,3.00,30대,1,1,0,0,4
12333,2.00,20대,1,1,0,0,5
12334,2.00,20대,0,0,1,0,5
12335,3.00,30대,0,1,0,0,5
12336,5.00,50대,1,1,0,0,5
12337,2.00,20대,0,1,0,0,4
12338,4.00,40대,0,1,0,0,4
12339,3.00,30대,1,1,0,0,5
12340,4.00,40대,0,1,1,0,4
12341,2.00,20대,1,1,0,0,5
12342,5.00,50대,0,1,0,0,4
12343,2.00,20대,1,1,0,0,5
12344,3.00,30대,0,1,0,0,5
12345,2.00,20대,0,1,0,0,5
12346,3.00,30대,1,1,0,0,5
12347,2.00,20대,0,0,0,0,4
12348,4.00,40대,1,1,0,0,4
12349,2.00,20대,0,1,0,0,4
12350,5.00,50대,0,1,0,1,3
12351,3.00,30대,1,1,0,0,5
12352,2.00,20대,1,1,0,0,4
12353,4.00,40대,1,1,0,1,5
12354,2.00,20대,1,1,0,0,5
12355,2.00,20대,1,1,1,0,5
12356,2.00,20대,1,1,0,0,5
12357,3.00,30대,0,1,0,0,4
12358,3.00,30대,1,1,0,0,5
12359,3.00,30대,1,1,0,0,4
12360,3.00,30대,1,1,0,0,5
12361,6.00,60대이상,1,1,0,0,5
12362,2.00,20대,0,1,0,1,4
12363,2.00,20대,1,0,1,0,4
12364,5.00,50대,1,1,0,0,5
12365,3.00,30대,0,1,0,0,5
12366,4.00,40대,0,1,0,0,5
12367,2.00,20대,1,0,0,0,4
12368,2.00,20대,1,0,0,0,5
12369,5.00,50대,1,0,0,0,5
12370,2.00,20대,1,1,0,0,4
12371,3.00,30대,1,1,0,0,4
12372,4.00,40대,1,0,0,0,4
12373,2.00,20대,1,1,0,1,4
12374,4.00,40대,1,1,0,0,4
12375,5.00,50대,1,0,1,0,5
12376,2.00,20대,1,1,1,0,5
12377,6.00,60대이상,0,0,1,0,5
12378,2.00,20대,1,1,0,0,4
12379,6.00,60대이상,0,1,0,0,3
12380,4.00,40대,1,0,1,0,5
12381,3.00,30대,1,1,0,1,4
12382,4.00,40대,0,0,0,0,5
12383,3.00,30대,1,0,0,1,4
12384,3.00,30대,1,0,0,0,4
12385,4.00,40대,1,1,1,0,5
12386,5.00,50대,0,1,0,0,4
12387,1.00,10대,1,1,0,0,5
12388,2.00,20대,0,1,0,0,5
12389,4.00,40대,1,1,0,0,5
12390,2.00,20대,1,1,0,0,5
12391,2.00,20대,0,1,0,0,5
12392,2.00,20대,0,1,0,0,5
12393,4.00,40대,1,1,0,0,5
12394,3.00,30대,1,1,0,0,5
12395,2.00,20대,0,1,0,0,5
12396,3.00,30대,0,1,1,0,5
12397,5.00,50대,1,1,0,0,4
12398,3.00,30대,1,1,0,0,5
12399,5.00,50대,1,1,0,0,4
12400,3.00,30대,0,1,0,0,5
12401,2.00,20대,1,1,0,0,5
12402,2.00,20대,1,1,0,1,5
12403,2.00,20대,0,1,0,0,5
12404,2.00,20대,1,1,0,0,5
12405,2.00,20대,1,0,0,0,5
12406,4.00,40대,0,0,0,1,5
12407,5.00,50대,1,1,1,0,4
12408,6.00,60대이상,0,0,0,0,4
12409,5.00,50대,1,1,0,0,5
12410,3.00,30대,1,1,0,0,5
12411,4.00,40대,0,1,0,0,4
12412,2.00,20대,0,1,0,0,5
12413,3.00,30대,0,1,0,0,5
12414,2.00,20대,1,0,0,0,3
12415,5.00,50대,1,1,0,0,3
12416,4.00,40대,0,1,1,0,4
12417,3.00,30대,1,1,0,0,5
12418,6.00,60대이상,0,1,0,0,5
12419,5.00,50대,0,0,0,0,5
12420,4.00,40대,0,0,0,1,4
12421,3.00,30대,0,1,0,0,4
12422,3.00,30대,1,1,0,0,5
12423,2.00,20대,1,1,0,0,5
12424,5.00,50대,0,0,0,0,5
12425,3.00,30대,0,1,0,0,5
12426,2.00,20대,1,0,0,1,5
12427,3.00,30대,0,1,0,0,5
12428,2.00,20대,1,1,0,0,5
12429,6.00,60대이상,0,0,0,0,4
12430,5.00,50대,1,1,0,0,3
12431,3.00,30대,1,1,0,1,5
12432,2.00,20대,1,1,0,0,5
12433,2.00,20대,0,1,0,1,5
12434,2.00,20대,1,1,0,0,5
12435,2.00,20대,1,1,0,1,5
12436,2.00,20대,1,1,0,0,4
12437,3.00,30대,1,1,0,0,5
12438,2.00,20대,1,1,0,0,5
12439,5.00,50대,1,1,1,0,5
12440,3.00,30대,0,0,1,0,3
12441,4.00,40대,0,1,0,1,5
12442,3.00,30대,1,0,1,0,5
12443,2.00,20대,1,1,0,0,5
12444,3.00,30대,0,1,0,0,4
12445,5.00,50대,1,1,0,0,4
12446,4.00,40대,1,1,0,0,5
12447,4.00,40대,1,1,0,0,5
12448,3.00,30대,1,1,0,0,5
12449,3.00,30대,0,1,0,0,5
12450,5.00,50대,1,0,0,0,5
12451,4.00,40대,1,1,0,0,5
12452,6.00,60대이상,0,1,1,0,5
12453,3.00,30대,0,1,0,0,5
12454,2.00,20대,0,1,0,0,4
12455,4.00,40대,0,0,0,0,4
12456,2.00,20대,1,0,0,1,5
12457,4.00,40대,0,1,0,0,5
12458,2.00,20대,1,1,0,0,5
12459,4.00,40대,0,0,1,0,5
12460,3.00,30대,1,0,0,0,4
12461,3.00,30대,0,1,0,0,5
12462,5.00,50대,1,1,0,1,5
12463,5.00,50대,1,1,0,0,4
12464,2.00,20대,1,1,0,0,5
12465,4.00,40대,1,1,0,0,5
12466,5.00,50대,0,0,0,0,5
12467,2.00,20대,1,1,0,0,5
12468,2.00,20대,0,1,0,0,4
12469,4.00,40대,0,1,1,0,4
12470,4.00,40대,1,1,0,0,5
12471,2.00,20대,1,1,0,0,5
12472,3.00,30대,1,0,0,0,5
12473,2.00,20대,1,1,0,0,5
12474,3.00,30대,1,1,0,0,5
12475,3.00,30대,0,1,0,0,4
12476,6.00,60대이상,1,1,0,1,5
12477,4.00,40대,0,0,0,1,5
12478,2.00,20대,1,1,0,0,5
12479,5.00,50대,0,1,0,0,4
12480,6.00,60대이상,1,1,0,0,4
12481,2.00,20대,1,1,0,0,5
12482,5.00,50대,1,0,1,0,4
12483,2.00,20대,0,1,0,0,5
12484,2.00,20대,0,1,1,0,5
12485,3.00,30대,0,0,0,0,5
12486,2.00,20대,0,1,0,0,4
12487,1.00,10대,1,1,0,1,5
12488,6.00,60대이상,0,0,0,0,4
12489,2.00,20대,1,1,0,0,4
12490,3.00,30대,0,1,0,0,5
12491,6.00,60대이상,0,0,0,0,3
12492,2.00,20대,0,1,1,0,5
12493,2.00,20대,0,0,1,0,5
12494,2.00,20대,1,1,1,0,5
12495,2.00,20대,1,1,0,0,4
12496,2.00,20대,1,1,0,1,5
12497,4.00,40대,0,0,0,0,5
12498,5.00,50대,1,1,0,0,5
12499,2.00,20대,1,1,0,0,5
12500,2.00,20대,0,1,0,0,4
12501,6.00,60대이상,0,1,0,0,4
12502,2.00,20대,0,0,1,0,5
12503,5.00,50대,1,1,1,0,5
12504,3.00,30대,1,1,0,0,5
12505,4.00,40대,1,1,0,1,4
12506,5.00,50대,0,0,0,0,5
12507,2.00,20대,0,1,0,0,5
12508,3.00,30대,1,1,0,0,5
12509,4.00,40대,1,1,0,0,5
12510,2.00,20대,1,1,0,1,5
12511,3.00,30대,0,1,0,0,4
12512,5.00,50대,1,1,0,0,5
12513,3.00,30대,0,1,0,0,5
12514,2.00,20대,1,1,0,0,4
12515,2.00,20대,1,1,0,0,3
12516,4.00,40대,1,1,0,0,5
12517,2.00,20대,1,1,0,0,5
12518,2.00,20대,1,1,1,0,4
12519,6.00,60대이상,0,1,0,0,4
12520,2.00,20대,1,1,0,0,5
12521,2.00,20대,1,1,1,0,4
12522,2.00,20대,0,1,0,0,5
12523,3.00,30대,1,1,1,0,5
12524,3.00,30대,0,1,1,0,5
12525,4.00,40대,0,1,0,0,5
12526,3.00,30대,0,1,0,0,5
12527,2.00,20대,0,1,0,0,5
12528,3.00,30대,1,1,0,0,4
12529,2.00,20대,1,1,0,0,5
12530,3.00,30대,1,1,0,0,5
12531,4.00,40대,1,1,1,0,5
12532,2.00,20대,1,1,0,0,5
12533,2.00,20대,1,1,0,1,5
12534,3.00,30대,1,1,0,0,5
12535,4.00,40대,0,1,0,0,5
12536,2.00,20대,0,1,0,0,5
12537,4.00,40대,1,1,0,0,5
12538,2.00,20대,1,1,0,0,4
12539,4.00,40대,1,0,0,0,5
12540,5.00,50대,1,1,0,0,4
12541,2.00,20대,1,1,0,0,4
12542,2.00,20대,1,1,0,0,4
12543,2.00,20대,1,1,0,0,5
12544,2.00,20대,0,1,0,0,3
12545,5.00,50대,1,1,1,0,4
12546,3.00,30대,1,1,0,1,5
12547,6.00,60대이상,0,0,0,0,5
12548,5.00,50대,1,1,0,1,5
12549,2.00,20대,1,1,1,0,4
12550,5.00,50대,1,1,0,0,5
12551,4.00,40대,1,1,0,0,5
12552,6.00,60대이상,0,1,0,0,4
12553,3.00,30대,1,1,1,0,5
12554,3.00,30대,1,1,0,0,5
12555,4.00,40대,1,1,0,0,4
12556,4.00,40대,0,1,0,0,5
12557,5.00,50대,1,1,1,0,5
12558,3.00,30대,0,1,1,0,3
12559,3.00,30대,1,1,0,0,5
12560,6.00,60대이상,1,0,0,1,4
12561,5.00,50대,0,1,0,1,5
12562,3.00,30대,1,1,0,0,4
12563,3.00,30대,1,1,0,0,3
12564,3.00,30대,0,1,0,0,5
12565,2.00,20대,0,1,1,0,5
12566,3.00,30대,1,1,0,0,5
12567,6.00,60대이상,0,1,0,1,5
12568,2.00,20대,0,1,0,1,5
12569,2.00,20대,1,1,0,0,5
12570,5.00,50대,1,1,1,0,4
12571,5.00,50대,0,1,1,0,5
12572,2.00,20대,1,1,0,0,5
12573,1.00,10대,1,0,0,0,5
12574,5.00,50대,1,1,0,0,5
12575,6.00,60대이상,1,1,0,0,5
12576,3.00,30대,0,1,0,0,5
12577,3.00,30대,0,1,0,0,4
12578,2.00,20대,1,1,0,1,5
12579,2.00,20대,0,1,1,0,5
12580,3.00,30대,1,1,0,0,5
12581,4.00,40대,1,1,0,0,5
12582,5.00,50대,1,1,0,0,5
12583,2.00,20대,0,1,0,0,5
12584,5.00,50대,0,1,0,0,4
12585,2.00,20대,0,0,0,0,5
12586,4.00,40대,0,1,0,0,5
12587,4.00,40대,0,1,1,0,5
12588,2.00,20대,1,1,0,0,4
12589,3.00,30대,1,1,1,0,5
12590,4.00,40대,0,1,0,0,5
12591,2.00,20대,1,1,0,0,5
12592,4.00,40대,1,1,0,0,4
12593,3.00,30대,0,1,0,0,5
12594,4.00,40대,1,1,0,0,5
12595,3.00,30대,1,1,0,0,5
12596,2.00,20대,1,1,1,0,5
12597,2.00,20대,1,1,0,0,5
12598,2.00,20대,1,1,0,0,5
12599,2.00,20대,1,1,0,0,4
12600,2.00,20대,1,1,0,0,5
12601,3.00,30대,1,1,0,0,5
12602,2.00,20대,0,1,0,0,5
12603,3.00,30대,1,1,0,0,5
12604,3.00,30대,0,1,1,0,5
12605,2.00,20대,0,1,0,0,5
12606,2.00,20대,1,1,0,0,5
12607,2.00,20대,0,1,0,0,5
12608,3.00,30대,1,1,1,0,4
12609,1.00,10대,0,0,0,0,5
12610,3.00,30대,1,1,0,0,5
12611,3.00,30대,0,1,0,0,5
12612,5.00,50대,0,1,0,0,5
12613,3.00,30대,0,1,0,0,4
12614,2.00,20대,1,1,0,0,5
12615,5.00,50대,1,1,0,0,5
12616,4.00,40대,1,1,0,0,3
12617,2.00,20대,0,1,0,0,5
12618,3.00,30대,0,1,0,0,4
12619,5.00,50대,1,1,0,0,5
12620,2.00,20대,1,1,1,0,4
12621,5.00,50대,1,1,0,0,5
12622,2.00,20대,0,1,1,0,5
12623,2.00,20대,0,1,0,0,5
12624,3.00,30대,0,1,0,0,5
12625,4.00,40대,1,1,0,0,4
12626,4.00,40대,0,1,0,0,5
12627,6.00,60대이상,0,1,0,0,5
12628,2.00,20대,0,1,0,0,5
12629,2.00,20대,0,1,0,0,5
12630,5.00,50대,1,1,1,0,3
12631,3.00,30대,1,1,0,0,5
12632,3.00,30대,1,1,0,0,4
12633,3.00,30대,0,1,0,0,4
12634,2.00,20대,1,1,0,0,5
12635,2.00,20대,1,1,0,0,5
12636,2.00,20대,0,1,0,0,4
12637,4.00,40대,0,1,0,0,5
12638,3.00,30대,1,1,0,0,4
12639,4.00,40대,1,1,0,0,5
12640,2.00,20대,0,1,0,0,5
12641,6.00,60대이상,0,1,0,0,4
12642,2.00,20대,1,0,0,0,5
12643,5.00,50대,0,1,0,0,5
12644,4.00,40대,0,1,0,1,5
12645,5.00,50대,0,0,0,0,5
12646,2.00,20대,0,1,0,0,4
12647,5.00,50대,0,1,0,0,3
12648,4.00,40대,0,1,0,0,5
12649,3.00,30대,1,0,0,0,5
12650,4.00,40대,1,1,0,0,5
12651,3.00,30대,1,0,1,0,5
12652,4.00,40대,0,0,0,0,5
12653,3.00,30대,1,1,0,0,5
12654,2.00,20대,1,1,0,0,4
12655,6.00,60대이상,0,0,0,0,3
12656,5.00,50대,0,0,0,0,5
12657,2.00,20대,0,1,0,0,5
12658,2.00,20대,1,1,1,0,5
12659,4.00,40대,1,1,0,0,5
12660,2.00,20대,1,1,1,0,5
12661,4.00,40대,0,1,0,0,3
12662,3.00,30대,1,1,0,0,5
12663,2.00,20대,1,1,0,0,5
12664,2.00,20대,1,1,0,0,5
12665,2.00,20대,0,1,0,0,5
12666,2.00,20대,0,1,1,0,5
12667,3.00,30대,0,1,0,0,5
12668,4.00,40대,1,1,0,0,5
12669,3.00,30대,0,1,0,0,5
12670,3.00,30대,0,1,0,0,4
12671,2.00,20대,0,1,0,0,4
12672,2.00,20대,0,1,0,0,5
12673,2.00,20대,0,1,0,0,5
12674,1.00,10대,1,1,0,0,4
12675,1.00,10대,1,1,0,0,4
12676,2.00,20대,1,1,0,1,5
12677,3.00,30대,0,1,0,0,4
12678,2.00,20대,0,0,0,0,5
12679,1.00,10대,1,1,0,0,4
12680,2.00,20대,1,0,0,0,4
12681,2.00,20대,1,1,0,0,5
12682,2.00,20대,0,1,0,0,5
12683,2.00,20대,1,1,0,0,4
12684,6.00,60대이상,1,0,0,0,4
12685,2.00,20대,0,1,0,0,5
12686,4.00,40대,0,1,0,0,5
12687,3.00,30대,0,1,0,0,5
12688,2.00,20대,1,1,0,0,5
12689,3.00,30대,1,1,0,0,5
12690,2.00,20대,0,0,1,0,5
12691,3.00,30대,1,1,0,0,5
12692,3.00,30대,1,1,1,0,4
12693,3.00,30대,1,0,0,0,4
12694,4.00,40대,1,1,0,0,5
12695,3.00,30대,1,0,0,0,5
12696,2.00,20대,1,1,0,0,5
12697,2.00,20대,1,1,0,1,5
12698,6.00,60대이상,0,0,0,1,4
12699,2.00,20대,0,0,0,0,4
12700,3.00,30대,0,1,0,0,4
12701,4.00,40대,0,1,0,0,4
12702,3.00,30대,0,1,0,0,5
12703,5.00,50대,1,1,1,0,5
12704,3.00,30대,0,1,0,1,5
12705,2.00,20대,1,1,0,1,5
12706,5.00,50대,0,1,0,0,4
12707,4.00,40대,1,1,0,0,5
12708,3.00,30대,0,1,0,0,5
12709,2.00,20대,1,1,0,1,4
12710,2.00,20대,1,1,1,0,5
12711,3.00,30대,1,1,0,0,5
12712,5.00,50대,1,1,0,0,4
12713,5.00,50대,1,1,0,0,5
12714,3.00,30대,1,0,1,0,4
12715,3.00,30대,1,1,0,0,4
12716,2.00,20대,0,1,0,0,5
12717,3.00,30대,0,1,1,0,4
12718,5.00,50대,0,1,0,0,4
12719,3.00,30대,1,0,0,0,5
12720,3.00,30대,0,1,1,0,5
12721,4.00,40대,0,1,1,0,5
12722,2.00,20대,1,1,1,0,5
12723,2.00,20대,1,1,0,0,5
12724,4.00,40대,0,1,0,0,4
12725,3.00,30대,0,1,1,0,4
12726,2.00,20대,1,1,0,1,5
12727,2.00,20대,1,1,0,0,4
12728,5.00,50대,1,0,1,0,4
12729,3.00,30대,1,1,0,0,4
12730,2.00,20대,1,1,1,0,5
12731,3.00,30대,1,1,0,0,4
12732,3.00,30대,0,1,0,1,4
12733,2.00,20대,0,1,0,0,5
12734,2.00,20대,1,1,0,0,5
12735,2.00,20대,0,1,0,0,5
12736,3.00,30대,1,1,0,0,5
12737,2.00,20대,0,1,0,0,5
12738,2.00,20대,0,1,0,0,5
12739,5.00,50대,1,1,0,0,5
12740,5.00,50대,1,1,0,0,4
12741,3.00,30대,1,1,0,0,5
12742,2.00,20대,1,1,0,0,5
12743,4.00,40대,1,1,0,1,5
12744,4.00,40대,0,1,0,0,5
12745,4.00,40대,0,1,0,1,5
12746,3.00,30대,0,1,1,0,5
12747,3.00,30대,1,1,1,0,5
12748,2.00,20대,1,0,1,0,4
12749,3.00,30대,0,1,0,0,5
12750,4.00,40대,0,1,0,0,3
12751,2.00,20대,1,1,0,0,5
12752,2.00,20대,0,0,0,1,4
12753,3.00,30대,0,1,0,0,4
12754,5.00,50대,1,1,0,1,5
12755,2.00,20대,0,0,0,0,4
12756,4.00,40대,1,1,0,0,5
12757,2.00,20대,1,1,0,1,5
12758,4.00,40대,1,1,1,0,4
12759,2.00,20대,0,0,0,0,5
12760,2.00,20대,1,1,0,1,4
12761,4.00,40대,0,0,1,0,5
12762,4.00,40대,0,1,0,1,4
12763,2.00,20대,1,1,0,0,4
12764,3.00,30대,0,1,0,0,5
12765,4.00,40대,0,1,0,0,5
12766,2.00,20대,0,1,0,0,5
12767,5.00,50대,1,1,0,1,5
12768,2.00,20대,0,1,0,0,4
12769,3.00,30대,1,1,0,0,3
12770,5.00,50대,1,1,0,0,5
12771,4.00,40대,1,1,1,0,5
12772,3.00,30대,1,1,0,0,5
12773,2.00,20대,1,1,0,0,5
12774,4.00,40대,0,0,0,0,4
12775,2.00,20대,1,1,0,0,5
12776,5.00,50대,0,0,0,1,5
12777,5.00,50대,0,0,0,0,5
12778,3.00,30대,0,0,0,0,5
12779,5.00,50대,0,0,0,0,3
12780,3.00,30대,1,1,0,0,4
12781,2.00,20대,0,0,0,0,5
12782,2.00,20대,1,0,0,0,4
12783,4.00,40대,0,0,0,0,5
12784,4.00,40대,0,1,0,0,4
12785,2.00,20대,0,1,0,0,5
12786,2.00,20대,0,1,1,0,5
12787,3.00,30대,0,1,0,0,5
12788,2.00,20대,0,1,0,0,5
12789,2.00,20대,0,1,1,0,5
12790,3.00,30대,1,1,0,0,5
12791,2.00,20대,0,1,0,0,4
12792,2.00,20대,1,1,0,1,5
12793,2.00,20대,1,1,0,0,4
12794,4.00,40대,1,1,0,0,4
12795,2.00,20대,1,1,0,0,5
12796,3.00,30대,0,1,0,0,5
12797,3.00,30대,0,1,1,0,5
12798,3.00,30대,0,1,1,0,5
12799,4.00,40대,0,1,1,0,5
12800,4.00,40대,1,1,1,0,5
12801,3.00,30대,1,1,0,0,5
12802,3.00,30대,0,1,0,1,5
12803,2.00,20대,1,1,1,0,5
12804,2.00,20대,0,1,0,0,5
12805,5.00,50대,0,1,0,0,5
12806,3.00,30대,1,1,0,0,5
12807,3.00,30대,1,1,0,0,5
12808,5.00,50대,1,1,0,0,4
12809,3.00,30대,1,1,1,0,5
12810,4.00,40대,1,1,0,0,5
12811,2.00,20대,0,1,0,1,5
12812,5.00,50대,1,1,0,0,5
12813,5.00,50대,1,1,1,0,5
12814,3.00,30대,0,1,1,0,5
12815,2.00,20대,0,1,0,0,5
12816,2.00,20대,0,1,0,0,5
12817,2.00,20대,0,1,0,0,5
12818,4.00,40대,0,1,1,0,5
12819,3.00,30대,0,1,0,0,5
12820,3.00,30대,1,1,0,0,5
12821,2.00,20대,1,1,0,1,5
12822,5.00,50대,1,1,0,0,5
12823,4.00,40대,1,1,0,1,5
12824,2.00,20대,0,1,0,0,4
12825,3.00,30대,0,1,0,0,5
12826,1.00,10대,1,1,0,0,4
12827,2.00,20대,1,1,0,1,4
12828,2.00,20대,1,1,0,0,4
12829,2.00,20대,1,0,0,0,5
12830,3.00,30대,1,1,0,0,4
12831,2.00,20대,1,1,0,0,5
12832,2.00,20대,1,1,0,0,3
12833,4.00,40대,0,1,1,0,5
12834,2.00,20대,1,1,0,0,5
12835,5.00,50대,0,0,0,1,4
12836,2.00,20대,0,1,0,0,4
12837,4.00,40대,1,1,0,0,5
12838,5.00,50대,1,1,0,0,5
12839,4.00,40대,0,1,1,0,4
12840,2.00,20대,0,1,0,0,5
12841,4.00,40대,0,1,0,0,5
12842,3.00,30대,1,1,0,0,5
12843,5.00,50대,1,1,0,0,5
12844,6.00,60대이상,1,1,0,0,5
12845,5.00,50대,0,1,0,0,5
12846,2.00,20대,1,1,0,1,5
12847,2.00,20대,1,1,0,0,5
12848,5.00,50대,1,1,0,0,5
12849,2.00,20대,1,1,0,1,5
12850,3.00,30대,1,1,0,0,5
12851,3.00,30대,0,1,0,0,4
12852,5.00,50대,0,1,0,0,5
12853,5.00,50대,1,1,0,0,5
12854,5.00,50대,1,1,0,0,5
