YEAR,ID,WEIGHT,D_NAT,D_SEX,D_AGE,AGE_GROUP_NAME,YOUNG_GEN,TYP,IS_HALLYU,TOTAL_SPEND
2022,29510.0,1.0,9.00,2.00,2.00,20대,1,1.00,0,3000.00
2022,29518.0,1.0,13.00,2.00,2.00,20대,1,,0,3968.80
2022,29520.0,1.0,13.00,1.00,3.00,30대,1,1.00,0,2480.50
2022,29522.0,1.0,2.00,1.00,3.00,30대,1,,0,2893.79
2022,29523.0,1.0,13.00,2.00,2.00,20대,1,,0,3968.80
2022,29527.0,1.0,97.00,2.00,2.00,20대,1,,0,1488.30
2022,29528.0,1.0,97.00,2.00,3.00,30대,1,,0,1488.30
2022,29536.0,1.0,2.00,1.00,3.00,30대,1,,0,2894.00
2022,29538.0,1.0,2.00,2.00,3.00,30대,1,,0,7234.48
2022,29540.0,1.0,13.00,1.00,6.00,60대이상,0,,0,2678.94
2022,29542.0,1.0,9.00,2.00,2.00,20대,1,,0,3000.00
2022,29544.0,1.0,13.00,2.00,2.00,20대,1,,0,2821.45
2022,29546.0,1.0,13.00,2.00,2.00,20대,1,,0,3472.70
2022,29547.0,1.0,9.00,1.00,2.00,20대,1,,0,3000.00
2022,29550.0,1.0,1.00,2.00,4.00,40대,0,1.00,0,642.60
2022,29551.0,1.0,1.00,1.00,4.00,40대,0,,0,1785.00
2022,29552.0,1.0,1.00,2.00,4.00,40대,0,,0,723.45
2022,29554.0,1.0,1.00,1.00,5.00,50대,0,,0,723.45
2022,29555.0,1.0,12.00,2.00,2.00,20대,1,,0,2480.50
2022,29557.0,1.0,1.00,2.00,3.00,30대,1,1.00,0,10710.00
2022,29559.0,1.0,11.00,1.00,3.00,30대,1,,0,6904.80
2022,29560.0,1.0,12.00,2.00,5.00,50대,0,,0,2480.50
2022,29561.0,1.0,2.00,2.00,2.00,20대,1,1.00,0,1428.00
2022,29562.0,1.0,13.00,2.00,2.00,20대,1,1.00,0,3472.70
2022,29563.0,1.0,2.00,1.00,3.00,30대,1,,0,14470.00
2022,29564.0,1.0,8.00,2.00,3.00,30대,1,,0,4072.20
2022,29566.0,1.0,13.00,2.00,3.00,30대,1,1.00,0,1488.30
2022,29567.0,1.0,11.00,2.00,2.00,20대,1,,0,3452.40
2022,29569.0,1.0,12.00,1.00,2.00,20대,1,,0,1984.40
2022,29572.0,1.0,11.00,1.00,2.00,20대,1,,0,3452.40
2022,29573.0,1.0,1.00,2.00,2.00,20대,1,,0,714.00
2022,29574.0,1.0,12.00,2.00,2.00,20대,1,1.00,0,2976.60
2022,29575.0,1.0,11.00,1.00,3.00,30대,1,,0,3452.40
2022,29578.0,1.0,2.00,1.00,3.00,30대,1,,0,2170.50
2022,29579.0,1.0,97.00,1.00,2.00,20대,1,,0,2976.60
2022,29580.0,1.0,1.00,1.00,3.00,30대,1,,0,723.45
2022,29581.0,1.0,1.00,2.00,4.00,40대,0,1.00,0,357.00
2022,29583.0,1.0,97.00,2.00,2.00,20대,1,,0,3968.80
2022,29586.0,1.0,12.00,2.00,5.00,50대,0,1.00,0,1984.40
2022,29587.0,1.0,11.00,2.00,3.00,30대,1,,0,2000.00
2022,29588.0,1.0,97.00,1.00,3.00,30대,1,,0,3968.80
2022,29589.0,1.0,97.00,1.00,2.00,20대,1,,0,2000.00
2022,29594.0,1.0,13.00,2.00,2.00,20대,1,1.00,0,2480.50
2022,29595.0,1.0,9.00,1.00,4.00,40대,0,1.00,0,3550.00
2022,29596.0,1.0,12.00,2.00,2.00,20대,1,1.00,0,2976.60
2022,29597.0,1.0,97.00,2.00,2.00,20대,1,1.00,0,4961.00
2022,29598.0,1.0,97.00,1.00,2.00,20대,1,1.00,0,2480.50
2022,29600.0,1.0,97.00,2.00,2.00,20대,1,1.00,0,2030.60
2022,29601.0,1.0,12.00,2.00,2.00,20대,1,1.00,0,2678.94
2022,29602.0,1.0,2.00,1.00,3.00,30대,1,,0,2170.50
2022,29603.0,1.0,9.00,1.00,4.00,40대,0,,0,2000.00
2022,29607.0,1.0,9.00,1.00,2.00,20대,1,1.00,0,2000.00
2022,29609.0,1.0,97.00,2.00,2.00,20대,1,,0,2976.60
2022,29610.0,1.0,2.00,1.00,3.00,30대,1,,0,8681.38
2022,29614.0,1.0,12.00,1.00,3.00,30대,1,,0,2976.60
2022,29615.0,1.0,2.00,1.00,2.00,20대,1,,0,1012.90
2022,29617.0,1.0,97.00,1.00,2.00,20대,1,,0,2976.60
2022,29618.0,1.0,1.00,2.00,2.00,20대,1,1.00,0,499.80
2022,29620.0,1.0,2.00,1.00,2.00,20대,1,,0,8682.00
2022,29621.0,1.0,2.00,1.00,4.00,40대,0,,0,2894.00
2022,29623.0,1.0,1.00,2.00,5.00,50대,0,,0,714.00
2022,29624.0,1.0,2.00,1.00,4.00,40대,0,,0,7235.00
2022,29625.0,1.0,2.00,1.00,2.00,20대,1,,0,5788.00
2022,29626.0,1.0,14.00,1.00,3.00,30대,1,,0,1000.00
2022,29627.0,1.0,97.00,2.00,2.00,20대,1,1.00,0,3000.00
2022,29630.0,1.0,1.00,2.00,2.00,20대,1,1.00,0,714.00
2022,29632.0,1.0,97.00,2.00,3.00,30대,1,1.00,0,1984.40
2022,29636.0,1.0,2.00,1.00,2.00,20대,1,,0,1447.00
2022,29638.0,1.0,2.00,2.00,3.00,30대,1,1.00,0,4341.00
2022,29640.0,1.0,97.00,2.00,3.00,30대,1,,0,2976.60
2022,29641.0,1.0,2.00,2.00,3.00,30대,1,,0,2894.00
2022,29643.0,1.0,1.00,2.00,2.00,20대,1,,0,714.00
2022,29644.0,1.0,2.00,2.00,5.00,50대,0,,0,1157.60
2022,29646.0,1.0,97.00,1.00,2.00,20대,1,,0,1500.00
2022,29647.0,1.0,1.00,2.00,3.00,30대,1,,0,7140.00
2022,29648.0,1.0,10.00,1.00,4.00,40대,0,,0,2000.00
2022,29650.0,1.0,2.00,1.00,3.00,30대,1,,0,2000.00
2022,29656.0,1.0,11.00,1.00,3.00,30대,1,,0,172.62
2022,29658.0,1.0,1.00,1.00,3.00,30대,1,,0,499.80
2022,29662.0,1.0,2.00,2.00,2.00,20대,1,,0,10129.00
2022,29665.0,1.0,2.00,2.00,2.00,20대,1,,0,21705.00
2022,29668.0,1.0,2.00,2.00,5.00,50대,0,1.00,0,1069.20
2022,29671.0,1.0,2.00,2.00,3.00,30대,1,1.00,0,2411.67
2022,29672.0,1.0,2.00,1.00,3.00,30대,1,,0,3328.10
2022,29673.0,1.0,1.00,2.00,4.00,40대,0,,0,714.00
2022,29674.0,1.0,1.00,2.00,2.00,20대,1,,0,642.60
2022,29675.0,1.0,1.00,2.00,2.00,20대,1,,0,357.00
2022,29678.0,1.0,2.00,2.00,2.00,20대,1,,0,5064.50
2022,29679.0,1.0,2.00,1.00,3.00,30대,1,,0,7235.00
2022,29681.0,1.0,2.00,2.00,3.00,30대,1,,0,289.40
2022,29682.0,1.0,2.00,2.00,3.00,30대,1,,0,2894.00
2022,29683.0,1.0,2.00,2.00,4.00,40대,0,,0,4341.00
2022,29691.0,1.0,2.00,2.00,2.00,20대,1,,0,11576.00
2022,29698.0,1.0,2.00,1.00,2.00,20대,1,1.00,0,723.50
2022,29699.0,1.0,2.00,2.00,2.00,20대,1,,0,14470.00
2022,29700.0,1.0,1.00,2.00,3.00,30대,1,,0,714.00
2022,29701.0,1.0,2.00,1.00,2.00,20대,1,,0,11576.00
2022,29707.0,1.0,1.00,1.00,2.00,20대,1,,0,571.20
2022,29708.0,1.0,16.00,1.00,4.00,40대,0,,0,1.45
2022,29709.0,1.0,1.00,2.00,2.00,20대,1,,0,357.00
2022,29711.0,1.0,1.00,1.00,2.00,20대,1,,0,1500.00
2022,29713.0,1.0,1.00,1.00,2.00,20대,1,,0,1071.00
2022,29714.0,1.0,2.00,2.00,4.00,40대,0,,0,3617.50
2022,29716.0,1.0,9.00,2.00,2.00,20대,1,,0,3000.00
2022,29717.0,1.0,1.00,2.00,2.00,20대,1,,0,1071.00
2022,29718.0,1.0,1.00,2.00,2.00,20대,1,,0,714.00
2022,29720.0,1.0,9.00,2.00,2.00,20대,1,1.00,0,3500.00
2022,29725.0,1.0,9.00,1.00,3.00,30대,1,,0,3500.00
2022,29727.0,1.0,9.00,2.00,6.00,60대이상,0,,0,3500.00
2022,29728.0,1.0,9.00,1.00,5.00,50대,0,,0,2000.00
2022,29733.0,1.0,2.00,2.00,2.00,20대,1,,0,6511.50
2022,29736.0,1.0,2.00,1.00,2.00,20대,1,,0,10129.00
2022,29739.0,1.0,2.00,1.00,3.00,30대,1,,0,2000.00
2022,29741.0,1.0,9.00,1.00,2.00,20대,1,,0,8000.00
2022,29745.0,1.0,97.00,2.00,5.00,50대,0,,0,2000.00
2022,29746.0,1.0,2.00,1.00,4.00,40대,0,,0,3762.20
2022,29748.0,1.0,97.00,1.00,2.00,20대,1,,0,2500.00
2022,29749.0,1.0,2.00,1.00,2.00,20대,1,,0,5064.50
2022,29750.0,1.0,2.00,1.00,3.00,30대,1,,0,8682.00
2022,29753.0,1.0,2.00,2.00,3.00,30대,1,,0,1808.62
2022,29755.0,1.0,9.00,1.00,3.00,30대,1,,0,2500.00
2022,29759.0,1.0,9.00,1.00,5.00,50대,0,,0,3500.00
2022,29768.0,1.0,2.00,1.00,1.00,10대(15-19세),1,,0,7235.00
2022,29769.0,1.0,12.00,2.00,2.00,20대,1,1.00,0,1984.40
2022,29774.0,1.0,9.00,1.00,3.00,30대,1,,0,10000.00
2022,29777.0,1.0,9.00,2.00,2.00,20대,1,,0,4000.00
2022,29778.0,1.0,2.00,2.00,2.00,20대,1,,0,2894.00
2022,29782.0,1.0,2.00,1.00,2.00,20대,1,,0,2894.00
2022,29783.0,1.0,9.00,2.00,2.00,20대,1,,0,5000.00
2022,29784.0,1.0,19.00,1.00,4.00,40대,0,,0,1500.00
2022,29785.0,1.0,12.00,1.00,5.00,50대,0,,0,992.20
2022,29787.0,1.0,4.00,1.00,2.00,20대,1,2.00,0,1069.20
2022,29788.0,1.0,17.00,2.00,3.00,30대,1,,0,7040.00
2022,29790.0,1.0,5.00,1.00,2.00,20대,1,1.00,0,555.90
2022,29791.0,1.0,9.00,1.00,2.00,20대,1,1.00,0,2333.33
2022,29792.0,1.0,16.00,1.00,4.00,40대,0,,0,3000.00
2022,29793.0,1.0,4.00,2.00,2.00,20대,1,1.00,0,3564.00
2022,29794.0,1.0,4.00,2.00,2.00,20대,1,1.00,0,1425.60
2022,29795.0,1.0,9.00,2.00,2.00,20대,1,,0,1500.00
2022,29796.0,1.0,9.00,2.00,2.00,20대,1,,0,3300.00
2022,29797.0,1.0,4.00,2.00,3.00,30대,1,,0,2138.40
2022,29798.0,1.0,4.00,2.00,3.00,30대,1,1.00,0,2138.40
2022,29799.0,1.0,16.00,1.00,3.00,30대,1,,0,3000.00
2022,29800.0,1.0,4.00,1.00,2.00,20대,1,1.00,0,1425.60
2022,29801.0,1.0,97.00,2.00,4.00,40대,0,,0,3033.00
2022,29802.0,1.0,4.00,1.00,2.00,20대,1,,0,1782.00
2022,29803.0,1.0,97.00,1.00,2.00,20대,1,,0,1984.40
2022,29804.0,1.0,10.00,2.00,6.00,60대이상,0,,0,2653.70
2022,29805.0,1.0,16.00,1.00,4.00,40대,0,,0,2000.00
2022,29807.0,1.0,16.00,2.00,4.00,40대,0,,0,2000.00
2022,29810.0,1.0,12.00,1.00,2.00,20대,1,,0,1984.40
2022,29811.0,1.0,10.00,2.00,2.00,20대,1,1.00,0,2274.60
2022,29812.0,1.0,97.00,1.00,3.00,30대,1,,0,7000.00
2022,29813.0,1.0,97.00,2.00,2.00,20대,1,,0,6945.40
2022,29816.0,1.0,11.00,2.00,3.00,30대,1,,0,1150.80
2022,29817.0,1.0,4.00,2.00,2.00,20대,1,1.00,0,2851.20
2022,29819.0,1.0,12.00,2.00,2.00,20대,1,1.00,0,4464.90
2022,29820.0,1.0,4.00,1.00,2.00,20대,1,,0,2138.40
2022,29823.0,1.0,12.00,2.00,4.00,40대,0,,0,1488.30
2022,29824.0,1.0,4.00,2.00,2.00,20대,1,,0,1425.60
2022,29825.0,1.0,4.00,1.00,2.00,20대,1,1.00,0,1425.60
2022,29827.0,1.0,4.00,2.00,3.00,30대,1,,0,2138.40
2022,29828.0,1.0,16.00,2.00,2.00,20대,1,,0,1500.00
2022,29833.0,1.0,11.00,1.00,2.00,20대,1,,0,1726.20
2022,29834.0,1.0,4.00,2.00,2.00,20대,1,,0,1960.20
2022,29835.0,1.0,97.00,2.00,4.00,40대,0,1.00,0,4961.00
2022,29836.0,1.0,4.00,1.00,4.00,40대,0,1.00,0,1425.60
2022,29837.0,1.0,4.00,2.00,3.00,30대,1,1.00,0,1425.60
2022,29840.0,1.0,4.00,1.00,2.00,20대,1,1.00,0,1782.00
2022,29843.0,1.0,9.00,2.00,2.00,20대,1,,0,12000.00
2022,29844.0,1.0,9.00,2.00,4.00,40대,0,,0,6000.00
2022,29846.0,1.0,10.00,2.00,2.00,20대,1,,0,2021.87
2022,29847.0,1.0,9.00,1.00,6.00,60대이상,0,,0,1750.00
2022,29848.0,1.0,17.00,2.00,3.00,30대,1,,0,1000.00
2022,29849.0,1.0,97.00,2.00,1.00,10대(15-19세),1,,0,1663.93
2022,29850.0,1.0,97.00,1.00,2.00,20대,1,1.00,0,3553.55
2022,29853.0,1.0,97.00,2.00,2.00,20대,1,1.00,0,2976.60
2022,29854.0,1.0,3.00,1.00,5.00,50대,0,,0,1528.80
2022,29857.0,1.0,9.00,1.00,3.00,30대,1,1.00,0,8000.00
2022,29858.0,1.0,97.00,2.00,2.00,20대,1,,0,3968.80
2022,29859.0,1.0,10.00,1.00,4.00,40대,0,,0,1895.50
2022,29860.0,1.0,9.00,2.00,2.00,20대,1,1.00,0,4500.00
2022,29861.0,1.0,9.00,1.00,4.00,40대,0,,0,2500.00
2022,29865.0,1.0,4.00,1.00,4.00,40대,0,,0,2851.20
2022,29868.0,1.0,9.00,2.00,5.00,50대,0,1.00,0,1000.00
2022,29869.0,1.0,97.00,1.00,6.00,60대이상,0,,0,1776.78
2022,29871.0,1.0,9.00,2.00,2.00,20대,1,1.00,0,2500.00
2022,29872.0,1.0,9.00,1.00,2.00,20대,1,1.00,0,5000.00
2022,29875.0,1.0,9.00,2.00,3.00,30대,1,1.00,0,2500.00
2022,29877.0,1.0,9.00,2.00,5.00,50대,0,,0,4000.00
2022,29880.0,1.0,4.00,2.00,3.00,30대,1,,0,3207.60
2022,29882.0,1.0,19.00,1.00,3.00,30대,1,,0,2000.00
2022,29883.0,1.0,4.00,1.00,1.00,10대(15-19세),1,1.00,0,2138.40
2022,29884.0,1.0,2.00,1.00,3.00,30대,1,1.00,0,379.10
2022,29886.0,1.0,2.00,2.00,3.00,30대,1,,0,10851.72
2022,29887.0,1.0,9.00,1.00,4.00,40대,0,,0,3500.00
2022,29888.0,1.0,2.00,1.00,3.00,30대,1,,0,2000.00
2022,29889.0,1.0,9.00,2.00,4.00,40대,0,,0,2000.00
2022,29890.0,1.0,3.00,1.00,3.00,30대,1,,0,2548.00
2022,29892.0,1.0,3.00,2.00,3.00,30대,1,,0,2548.00
2022,29895.0,1.0,2.00,2.00,2.00,20대,1,1.00,0,3000.00
2022,29900.0,1.0,9.00,1.00,2.00,20대,1,1.00,0,3500.00
2022,29901.0,1.0,9.00,1.00,2.00,20대,1,,0,2000.00
2022,29902.0,1.0,2.00,2.00,3.00,30대,1,1.00,0,482.33
2022,29904.0,1.0,10.00,2.00,2.00,20대,1,1.00,0,3000.00
2022,29905.0,1.0,97.00,2.00,3.00,30대,1,1.00,0,1600.00
2022,29906.0,1.0,9.00,2.00,2.00,20대,1,1.00,0,6000.00
2022,29907.0,1.0,2.00,2.00,2.00,20대,1,,0,4341.00
2022,29908.0,1.0,4.00,2.00,4.00,40대,0,,0,2851.20
2022,29913.0,1.0,3.00,1.00,2.00,20대,1,,0,2548.00
2022,29916.0,1.0,97.00,1.00,3.00,30대,1,,0,2480.50
2022,29917.0,1.0,6.00,1.00,3.00,30대,1,,0,1800.00
2022,29921.0,1.0,97.00,1.00,2.00,20대,1,,0,2976.60
2022,29922.0,1.0,17.00,2.00,2.00,20대,1,,0,528.00
2022,29923.0,1.0,9.00,2.00,3.00,30대,1,1.00,0,1000.00
2022,29924.0,1.0,17.00,2.00,2.00,20대,1,,0,880.00
2022,29927.0,1.0,97.00,2.00,2.00,20대,1,,0,1489.50
2022,29928.0,1.0,15.00,1.00,4.00,40대,0,,0,2900.00
2022,29929.0,1.0,12.00,2.00,2.00,20대,1,,0,11906.40
2022,29930.0,1.0,11.00,1.00,2.00,20대,1,,0,3452.40
2022,29931.0,1.0,97.00,2.00,5.00,50대,0,,0,1153.75
2022,29932.0,1.0,97.00,2.00,4.00,40대,0,,0,2893.79
2022,29933.0,1.0,97.00,2.00,5.00,50대,0,,0,3500.00
2022,29934.0,1.0,12.00,2.00,2.00,20대,1,,0,2976.60
2022,29936.0,1.0,11.00,2.00,3.00,30대,1,,0,6904.80
2022,29937.0,1.0,15.00,2.00,4.00,40대,0,1.00,0,2893.79
2022,29938.0,1.0,15.00,1.00,2.00,20대,1,,0,2000.00
2022,29939.0,1.0,97.00,2.00,5.00,50대,0,,0,1984.40
2022,29940.0,1.0,97.00,1.00,2.00,20대,1,,0,3000.00
2022,29941.0,1.0,97.00,2.00,2.00,20대,1,1.00,0,2778.16
2022,29942.0,1.0,97.00,2.00,3.00,30대,1,1.00,0,1984.40
2022,29943.0,1.0,97.00,2.00,2.00,20대,1,,0,1488.30
2022,29944.0,1.0,12.00,2.00,2.00,20대,1,,0,1984.40
2022,29945.0,1.0,12.00,2.00,2.00,20대,1,,0,2480.50
2022,29948.0,1.0,11.00,1.00,2.00,20대,1,,0,1265.88
2022,29949.0,1.0,97.00,2.00,5.00,50대,0,,0,1686.74
2022,29950.0,1.0,97.00,2.00,2.00,20대,1,1.00,0,2083.62
2022,29957.0,1.0,9.00,2.00,2.00,20대,1,,0,4500.00
2022,29960.0,1.0,9.00,2.00,3.00,30대,1,,0,3700.00
2022,29970.0,1.0,2.00,1.00,3.00,30대,1,,0,2170.50
2022,29976.0,1.0,8.00,2.00,6.00,60대이상,0,1.00,0,1696.75
2022,29977.0,1.0,9.00,2.00,4.00,40대,0,1.00,0,2500.00
2022,29978.0,1.0,18.00,2.00,4.00,40대,0,3.00,0,3000.00
2022,29980.0,1.0,18.00,2.00,3.00,30대,1,3.00,0,2000.00
2022,29981.0,1.0,18.00,1.00,2.00,20대,1,3.00,0,1500.00
2022,29982.0,1.0,12.00,2.00,2.00,20대,1,1.00,0,2976.60
2022,29983.0,1.0,18.00,2.00,2.00,20대,1,3.00,0,450.00
2022,29984.0,1.0,18.00,2.00,3.00,30대,1,,0,450.00
2022,29985.0,1.0,9.00,1.00,2.00,20대,1,,0,15000.00
2022,29986.0,1.0,7.00,2.00,2.00,20대,1,1.00,0,3348.00
2022,29987.0,1.0,18.00,2.00,3.00,30대,1,,0,0.72
2022,29988.0,1.0,18.00,2.00,2.00,20대,1,,0,180.86
2022,29989.0,1.0,97.00,2.00,2.00,20대,1,1.00,0,3968.80
2022,29990.0,1.0,97.00,2.00,2.00,20대,1,1.00,0,3968.80
2022,29991.0,1.0,18.00,2.00,3.00,30대,1,1.00,0,2000.00
2022,29992.0,1.0,97.00,2.00,2.00,20대,1,1.00,0,6000.00
2022,29993.0,1.0,18.00,2.00,4.00,40대,0,,0,1005.00
2022,29994.0,1.0,18.00,2.00,1.00,10대(15-19세),1,,0,1072.00
2022,29995.0,1.0,18.00,2.00,2.00,20대,1,,0,3617.24
2022,29996.0,1.0,1.00,1.00,2.00,20대,1,1.00,0,856.80
2022,29999.0,1.0,1.00,1.00,2.00,20대,1,1.00,0,571.20
2022,30000.0,1.0,9.00,2.00,2.00,20대,1,,0,2300.00
2022,30001.0,1.0,9.00,1.00,2.00,20대,1,,0,2500.00
2022,30003.0,1.0,1.00,2.00,3.00,30대,1,1.00,0,1642.20
2022,30005.0,1.0,10.00,2.00,6.00,60대이상,0,,0,3000.00
2022,30009.0,1.0,11.00,1.00,4.00,40대,0,,0,15000.00
2022,30010.0,1.0,97.00,1.00,3.00,30대,1,,0,20000.00
2022,30013.0,1.0,4.00,1.00,2.00,20대,1,1.00,0,16394.40
2022,30014.0,1.0,5.00,1.00,4.00,40대,0,,0,1962.00
2022,30015.0,1.0,2.00,2.00,2.00,20대,1,,0,5788.00
2022,30016.0,1.0,12.00,2.00,3.00,30대,1,1.00,0,1984.40
2022,30017.0,1.0,1.00,2.00,1.00,10대(15-19세),1,,0,1428.00
2022,30020.0,1.0,13.00,1.00,2.00,20대,1,,0,2480.50
2022,30021.0,1.0,13.00,2.00,6.00,60대이상,0,,0,2976.60
2022,30023.0,1.0,4.00,2.00,2.00,20대,1,1.00,0,1069.20
2022,30027.0,1.0,4.00,2.00,2.00,20대,1,1.00,0,1211.76
2022,30030.0,1.0,4.00,2.00,3.00,30대,1,1.00,0,1140.48
2022,30031.0,1.0,12.00,2.00,2.00,20대,1,,0,1984.40
2022,30032.0,1.0,13.00,2.00,2.00,20대,1,,0,1984.40
2022,30033.0,1.0,12.00,1.00,5.00,50대,0,,0,3472.70
2022,30035.0,1.0,97.00,2.00,2.00,20대,1,,0,4961.00
2022,30037.0,1.0,1.00,1.00,2.00,20대,1,,0,3000.00
2022,30040.0,1.0,97.00,2.00,2.00,20대,1,,0,2282.06
2022,30041.0,1.0,1.00,2.00,2.00,20대,1,,0,1428.00
2022,30042.0,1.0,5.00,2.00,3.00,30대,1,,0,6540.00
2022,30043.0,1.0,9.00,2.00,2.00,20대,1,,0,3500.00
2022,30044.0,1.0,11.00,1.00,2.00,20대,1,,0,2877.00
2022,30045.0,1.0,97.00,2.00,2.00,20대,1,,0,1686.74
2022,30046.0,1.0,12.00,2.00,3.00,30대,1,,0,2976.60
2022,30047.0,1.0,9.00,2.00,2.00,20대,1,,0,3500.00
2022,30049.0,1.0,5.00,2.00,5.00,50대,0,,0,2452.50
2022,30050.0,1.0,13.00,1.00,3.00,30대,1,1.00,0,3472.70
2022,30051.0,1.0,97.00,2.00,2.00,20대,1,,0,3968.80
2022,30052.0,1.0,9.00,2.00,2.00,20대,1,,0,15000.00
2022,30053.0,1.0,5.00,2.00,2.00,20대,1,,0,2452.50
2022,30055.0,1.0,4.00,2.00,2.00,20대,1,1.00,0,2138.40
2022,30056.0,1.0,13.00,2.00,2.00,20대,1,,0,2480.50
2022,30058.0,1.0,1.00,2.00,4.00,40대,0,,0,1071.00
2022,30059.0,1.0,5.00,1.00,3.00,30대,1,,0,9810.00
2022,30060.0,1.0,5.00,2.00,5.00,50대,0,,0,2616.00
2022,30061.0,1.0,97.00,2.00,4.00,40대,0,,0,3968.80
2022,30062.0,1.0,97.00,1.00,2.00,20대,1,,0,1446.90
2022,30063.0,1.0,12.00,2.00,2.00,20대,1,,0,6945.40
2022,30066.0,1.0,97.00,2.00,1.00,10대(15-19세),1,,0,5064.14
2022,30068.0,1.0,4.00,2.00,3.00,30대,1,,0,3255.52
2022,30070.0,1.0,5.00,1.00,2.00,20대,1,,0,3270.00
2022,30075.0,1.0,1.00,2.00,2.00,20대,1,1.00,0,1428.00
2022,30077.0,1.0,2.00,2.00,2.00,20대,1,1.00,0,17364.00
2022,30080.0,1.0,2.00,1.00,2.00,20대,1,,0,7234.48
2022,30083.0,1.0,1.00,2.00,2.00,20대,1,,0,499.80
2022,30085.0,1.0,5.00,2.00,3.00,30대,1,,0,3270.00
2022,30086.0,1.0,97.00,2.00,2.00,20대,1,,0,1800.00
2022,30088.0,1.0,2.00,2.00,4.00,40대,0,,0,2000.00
2022,30089.0,1.0,2.00,2.00,2.00,20대,1,,0,1157.60
2022,30092.0,1.0,1.00,2.00,4.00,40대,0,,0,714.00
2022,30093.0,1.0,2.00,2.00,2.00,20대,1,,0,7235.00
2022,30095.0,1.0,9.00,2.00,3.00,30대,1,,0,2500.00
2022,30098.0,1.0,97.00,1.00,3.00,30대,1,,0,3968.80
2022,30099.0,1.0,4.00,2.00,2.00,20대,1,,0,2494.80
2022,30100.0,1.0,5.00,2.00,4.00,40대,0,,0,3270.00
2022,30102.0,1.0,2.00,2.00,2.00,20대,1,,0,2459.90
2022,30104.0,1.0,9.00,2.00,2.00,20대,1,,0,6000.00
2022,30105.0,1.0,5.00,2.00,3.00,30대,1,,0,2616.00
2022,30106.0,1.0,2.00,2.00,2.00,20대,1,,0,8682.00
2022,30107.0,1.0,2.00,2.00,2.00,20대,1,1.00,0,1984.40
2022,30108.0,1.0,9.00,2.00,2.00,20대,1,,0,3000.00
2022,30109.0,1.0,5.00,2.00,3.00,30대,1,,0,2616.00
2022,30110.0,1.0,2.00,2.00,2.00,20대,1,,0,6511.50
2022,30111.0,1.0,97.00,1.00,2.00,20대,1,,0,793.76
2022,30112.0,1.0,2.00,2.00,2.00,20대,1,,0,14470.00
2022,30113.0,1.0,9.00,1.00,4.00,40대,0,,0,3000.00
2022,30114.0,1.0,9.00,2.00,3.00,30대,1,,0,800.00
2022,30116.0,1.0,2.00,2.00,1.00,10대(15-19세),1,,0,1447.00
2022,30117.0,1.0,1.00,2.00,2.00,20대,1,,0,928.20
2022,30120.0,1.0,2.00,1.00,2.00,20대,1,,0,1447.00
2022,30124.0,1.0,5.00,2.00,3.00,30대,1,,0,1144.50
2022,30126.0,1.0,2.00,2.00,3.00,30대,1,,0,1157.60
2022,30127.0,1.0,2.00,2.00,2.00,20대,1,,0,1447.00
2022,30128.0,1.0,1.00,1.00,3.00,30대,1,,0,357.00
2022,30129.0,1.0,8.00,1.00,2.00,20대,1,,0,2714.80
2022,30130.0,1.0,2.00,1.00,2.00,20대,1,,0,1448.30
2022,30131.0,1.0,5.00,2.00,4.00,40대,0,,0,1635.00
2022,30132.0,1.0,2.00,2.00,2.00,20대,1,,0,1447.00
2022,30133.0,1.0,97.00,2.00,2.00,20대,1,,0,3968.80
2022,30134.0,1.0,2.00,1.00,1.00,10대(15-19세),1,,0,1447.00
2022,30136.0,1.0,5.00,2.00,3.00,30대,1,,0,6540.00
2022,30139.0,1.0,2.00,1.00,4.00,40대,0,,0,8682.00
2022,30140.0,1.0,2.00,1.00,3.00,30대,1,,0,3617.50
2022,30142.0,1.0,5.00,2.00,3.00,30대,1,,0,1635.00
2022,30143.0,1.0,97.00,2.00,2.00,20대,1,,0,2000.00
2022,30148.0,1.0,2.00,1.00,3.00,30대,1,,0,5788.00
2022,30153.0,1.0,2.00,1.00,3.00,30대,1,1.00,0,2894.00
2022,30154.0,1.0,1.00,2.00,2.00,20대,1,,0,714.00
2022,30155.0,1.0,2.00,2.00,2.00,20대,1,1.00,0,2604.60
2022,30156.0,1.0,1.00,2.00,2.00,20대,1,,0,1428.00
2022,30159.0,1.0,1.00,1.00,3.00,30대,1,,0,856.80
2022,30167.0,1.0,1.00,2.00,3.00,30대,1,,0,642.60
2022,30168.0,1.0,9.00,1.00,2.00,20대,1,,0,400.00
2022,30169.0,1.0,1.00,2.00,2.00,20대,1,1.00,0,1428.00
2022,30175.0,1.0,1.00,1.00,2.00,20대,1,,0,1000.00
2022,30176.0,1.0,2.00,2.00,3.00,30대,1,,0,1447.00
2022,30184.0,1.0,9.00,1.00,5.00,50대,0,,0,2500.00
2022,30186.0,1.0,14.00,1.00,4.00,40대,0,,0,5000.00
2022,30187.0,1.0,9.00,1.00,3.00,30대,1,,0,20000.00
2022,30190.0,1.0,97.00,1.00,3.00,30대,1,,0,3373.48
2022,30192.0,1.0,4.00,2.00,3.00,30대,1,,0,2851.20
2022,30195.0,1.0,4.00,1.00,6.00,60대이상,0,,0,2494.80
2022,30196.0,1.0,4.00,2.00,5.00,50대,0,,0,1425.60
